ISO2;country_name;longitude;latitude;fraction
FI;Finland;21.45;69.15;1.00
FI;Finland;21.45;69.25;0.94
FI;Finland;21.55;59.75;0.02
FI;Finland;21.55;59.85;0.05
FI;Finland;21.55;59.95;0.03
FI;Finland;21.55;60.05;0.02
FI;Finland;21.55;60.15;0.52
FI;Finland;21.55;60.25;0.27
FI;Finland;21.55;60.35;0.03
FI;Finland;21.55;60.45;0.05
FI;Finland;21.55;60.55;0.60
FI;Finland;21.55;60.65;1.00
FI;Finland;21.55;60.75;1.00
FI;Finland;21.55;60.85;1.00
FI;Finland;21.55;60.95;1.00
FI;Finland;21.55;61.05;1.00
FI;Finland;21.55;61.15;0.98
FI;Finland;21.55;61.25;0.70
FI;Finland;21.55;61.35;0.55
FI;Finland;21.55;61.45;0.53
FI;Finland;21.55;61.55;0.41
FI;Finland;21.55;61.65;0.19
FI;Finland;21.55;61.75;0.60
FI;Finland;21.55;61.85;0.93
FI;Finland;21.55;61.95;1.00
FI;Finland;21.55;62.05;1.00
FI;Finland;21.55;62.15;1.00
FI;Finland;21.55;62.25;1.00
FI;Finland;21.55;62.35;1.00
FI;Finland;21.55;62.45;1.00
FI;Finland;21.55;62.55;1.00
FI;Finland;21.55;62.65;1.00
FI;Finland;21.55;62.75;1.00
FI;Finland;21.55;62.85;1.00
FI;Finland;21.55;62.95;1.00
FI;Finland;21.55;63.05;0.71
FI;Finland;21.55;63.15;0.50
FI;Finland;21.55;63.25;0.40
FI;Finland;21.55;68.65;0.31
FI;Finland;21.55;68.75;1.00
FI;Finland;21.55;68.85;1.00
FI;Finland;21.55;68.95;1.00
FI;Finland;21.55;69.05;1.00
FI;Finland;21.55;69.15;1.00
FI;Finland;21.55;69.25;0.85
FI;Finland;21.65;59.75;0.01
FI;Finland;21.65;59.85;0.06
FI;Finland;21.65;59.95;0.17
FI;Finland;21.65;60.05;0.03
FI;Finland;21.65;60.15;0.60
FI;Finland;21.65;60.25;0.17
FI;Finland;21.65;60.35;0.15
FI;Finland;21.65;60.45;0.22
FI;Finland;21.65;60.55;0.72
FI;Finland;21.65;60.65;1.00
FI;Finland;21.65;60.75;1.00
FI;Finland;21.65;60.85;1.00
FI;Finland;21.65;60.95;1.00
FI;Finland;21.65;61.05;1.00
FI;Finland;21.65;61.15;1.00
FI;Finland;21.65;61.25;0.99
FI;Finland;21.65;61.35;1.00
FI;Finland;21.65;61.45;1.00
FI;Finland;21.65;61.55;0.67
FI;Finland;21.65;61.65;0.91
FI;Finland;21.65;61.75;0.99
FI;Finland;21.65;61.85;1.00
FI;Finland;21.65;61.95;1.00
FI;Finland;21.65;62.05;1.00
FI;Finland;21.65;62.15;1.00
FI;Finland;21.65;62.25;1.00
FI;Finland;21.65;62.35;1.00
FI;Finland;21.65;62.45;1.00
FI;Finland;21.65;62.55;1.00
FI;Finland;21.65;62.65;1.00
FI;Finland;21.65;62.75;1.00
FI;Finland;21.65;62.85;1.00
FI;Finland;21.65;62.95;1.00
FI;Finland;21.65;63.05;0.75
FI;Finland;21.65;63.15;0.99
FI;Finland;21.65;63.25;0.39
FI;Finland;21.65;63.35;0.12
FI;Finland;21.65;68.65;0.52
FI;Finland;21.65;68.75;1.00
FI;Finland;21.65;68.85;1.00
FI;Finland;21.65;68.95;1.00
FI;Finland;21.65;69.05;1.00
FI;Finland;21.65;69.15;1.00
FI;Finland;21.65;69.25;0.60
FI;Finland;21.75;59.75;0.00
FI;Finland;21.75;59.85;0.04
FI;Finland;21.75;59.95;0.26
FI;Finland;21.75;60.05;0.02
FI;Finland;21.75;60.15;0.59
FI;Finland;21.75;60.25;0.13
FI;Finland;21.75;60.35;0.11
FI;Finland;21.75;60.45;0.27
FI;Finland;21.75;60.55;0.40
FI;Finland;21.75;60.65;0.96
FI;Finland;21.75;60.75;1.00
FI;Finland;21.75;60.85;1.00
FI;Finland;21.75;60.95;1.00
FI;Finland;21.75;61.05;1.00
FI;Finland;21.75;61.15;1.00
FI;Finland;21.75;61.25;1.00
FI;Finland;21.75;61.35;1.00
FI;Finland;21.75;61.45;1.00
FI;Finland;21.75;61.55;0.98
FI;Finland;21.75;61.65;1.00
FI;Finland;21.75;61.75;1.00
FI;Finland;21.75;61.85;1.00
FI;Finland;21.75;61.95;1.00
FI;Finland;21.75;62.05;1.00
FI;Finland;21.75;62.15;1.00
FI;Finland;21.75;62.25;1.00
FI;Finland;21.75;62.35;1.00
FI;Finland;21.75;62.45;1.00
FI;Finland;21.75;62.55;1.00
FI;Finland;21.75;62.65;1.00
FI;Finland;21.75;62.75;1.00
FI;Finland;21.75;62.85;1.00
FI;Finland;21.75;62.95;1.00
FI;Finland;21.75;63.05;1.00
FI;Finland;21.75;63.15;1.00
FI;Finland;21.75;63.25;0.50
FI;Finland;21.75;63.35;0.05
FI;Finland;21.75;63.45;0.07
FI;Finland;21.75;68.55;0.16
FI;Finland;21.75;68.65;0.98
FI;Finland;21.75;68.75;1.00
FI;Finland;21.75;68.85;1.00
FI;Finland;21.75;68.95;1.00
FI;Finland;21.75;69.05;1.00
FI;Finland;21.75;69.15;0.92
FI;Finland;21.75;69.25;0.07
FI;Finland;21.85;59.75;0.01
FI;Finland;21.85;59.85;0.04
FI;Finland;21.85;59.95;0.12
FI;Finland;21.85;60.05;0.01
FI;Finland;21.85;60.15;0.53
FI;Finland;21.85;60.25;0.16
FI;Finland;21.85;60.35;0.39
FI;Finland;21.85;60.45;0.74
FI;Finland;21.85;60.55;0.71
FI;Finland;21.85;60.65;0.84
FI;Finland;21.85;60.75;1.00
FI;Finland;21.85;60.85;1.00
FI;Finland;21.85;60.95;1.00
FI;Finland;21.85;61.05;1.00
FI;Finland;21.85;61.15;1.00
FI;Finland;21.85;61.25;1.00
FI;Finland;21.85;61.35;1.00
FI;Finland;21.85;61.45;1.00
FI;Finland;21.85;61.55;1.00
FI;Finland;21.85;61.65;1.00
FI;Finland;21.85;61.75;1.00
FI;Finland;21.85;61.85;1.00
FI;Finland;21.85;61.95;1.00
FI;Finland;21.85;62.05;1.00
FI;Finland;21.85;62.15;1.00
FI;Finland;21.85;62.25;1.00
FI;Finland;21.85;62.35;1.00
FI;Finland;21.85;62.45;1.00
FI;Finland;21.85;62.55;1.00
FI;Finland;21.85;62.65;1.00
FI;Finland;21.85;62.75;1.00
FI;Finland;21.85;62.85;1.00
FI;Finland;21.85;62.95;1.00
FI;Finland;21.85;63.05;1.00
FI;Finland;21.85;63.15;1.00
FI;Finland;21.85;63.25;0.61
FI;Finland;21.85;63.45;0.09
FI;Finland;21.85;68.55;0.19
FI;Finland;21.85;68.65;1.00
FI;Finland;21.85;68.75;1.00
FI;Finland;21.85;68.85;1.00
FI;Finland;21.85;68.95;1.00
FI;Finland;21.85;69.05;1.00
FI;Finland;21.85;69.15;0.43
FI;Finland;21.95;59.75;0.00
FI;Finland;21.95;59.85;0.08
FI;Finland;21.95;59.95;0.07
FI;Finland;21.95;60.05;0.01
FI;Finland;21.95;60.15;0.43
FI;Finland;21.95;60.25;0.27
FI;Finland;21.95;60.35;0.66
FI;Finland;21.95;60.45;0.56
FI;Finland;21.95;60.55;0.69
FI;Finland;21.95;60.65;1.00
FI;Finland;21.95;60.75;1.00
FI;Finland;21.95;60.85;1.00
FI;Finland;21.95;60.95;1.00
FI;Finland;21.95;61.05;1.00
FI;Finland;21.95;61.15;1.00
FI;Finland;21.95;61.25;1.00
FI;Finland;21.95;61.35;1.00
FI;Finland;21.95;61.45;1.00
FI;Finland;21.95;61.55;1.00
FI;Finland;21.95;61.65;1.00
FI;Finland;21.95;61.75;1.00
FI;Finland;21.95;61.85;1.00
FI;Finland;21.95;61.95;1.00
FI;Finland;21.95;62.05;1.00
FI;Finland;21.95;62.15;1.00
FI;Finland;21.95;62.25;1.00
FI;Finland;21.95;62.35;1.00
FI;Finland;21.95;62.45;1.00
FI;Finland;21.95;62.55;1.00
FI;Finland;21.95;62.65;1.00
FI;Finland;21.95;62.75;1.00
FI;Finland;21.95;62.85;1.00
FI;Finland;21.95;62.95;1.00
FI;Finland;21.95;63.05;1.00
FI;Finland;21.95;63.15;0.88
FI;Finland;21.95;63.25;0.60
FI;Finland;21.95;63.35;0.16
FI;Finland;21.95;68.55;0.46
FI;Finland;21.95;68.65;1.00
FI;Finland;21.95;68.75;1.00
FI;Finland;21.95;68.85;1.00
FI;Finland;21.95;68.95;1.00
FI;Finland;21.95;69.05;0.88
FI;Finland;21.95;69.15;0.03
FI;Finland;22.05;59.75;0.01
FI;Finland;22.05;59.85;0.10
FI;Finland;22.05;59.95;0.03
FI;Finland;22.05;60.15;0.40
FI;Finland;22.05;60.25;0.19
FI;Finland;22.05;60.35;0.21
FI;Finland;22.05;60.45;0.63
FI;Finland;22.05;60.55;1.00
FI;Finland;22.05;60.65;1.00
FI;Finland;22.05;60.75;1.00
FI;Finland;22.05;60.85;1.00
FI;Finland;22.05;60.95;1.00
FI;Finland;22.05;61.05;1.00
FI;Finland;22.05;61.15;1.00
FI;Finland;22.05;61.25;1.00
FI;Finland;22.05;61.35;1.00
FI;Finland;22.05;61.45;1.00
FI;Finland;22.05;61.55;1.00
FI;Finland;22.05;61.65;1.00
FI;Finland;22.05;61.75;1.00
FI;Finland;22.05;61.85;1.00
FI;Finland;22.05;61.95;1.00
FI;Finland;22.05;62.05;1.00
FI;Finland;22.05;62.15;1.00
FI;Finland;22.05;62.25;1.00
FI;Finland;22.05;62.35;1.00
FI;Finland;22.05;62.45;1.00
FI;Finland;22.05;62.55;1.00
FI;Finland;22.05;62.65;1.00
FI;Finland;22.05;62.75;1.00
FI;Finland;22.05;62.85;1.00
FI;Finland;22.05;62.95;1.00
FI;Finland;22.05;63.05;1.00
FI;Finland;22.05;63.15;0.98
FI;Finland;22.05;63.25;0.49
FI;Finland;22.05;63.35;0.39
FI;Finland;22.05;63.45;0.01
FI;Finland;22.05;68.45;0.15
FI;Finland;22.05;68.55;0.97
FI;Finland;22.05;68.65;1.00
FI;Finland;22.05;68.75;1.00
FI;Finland;22.05;68.85;1.00
FI;Finland;22.05;68.95;1.00
FI;Finland;22.05;69.05;0.34
FI;Finland;22.15;59.75;0.01
FI;Finland;22.15;59.85;0.15
FI;Finland;22.15;59.95;0.07
FI;Finland;22.15;60.15;0.13
FI;Finland;22.15;60.25;0.46
FI;Finland;22.15;60.35;0.55
FI;Finland;22.15;60.45;0.72
FI;Finland;22.15;60.55;1.00
FI;Finland;22.15;60.65;1.00
FI;Finland;22.15;60.75;1.00
FI;Finland;22.15;60.85;1.00
FI;Finland;22.15;60.95;1.00
FI;Finland;22.15;61.05;1.00
FI;Finland;22.15;61.15;1.00
FI;Finland;22.15;61.25;1.00
FI;Finland;22.15;61.35;1.00
FI;Finland;22.15;61.45;1.00
FI;Finland;22.15;61.55;1.00
FI;Finland;22.15;61.65;1.00
FI;Finland;22.15;61.75;1.00
FI;Finland;22.15;61.85;1.00
FI;Finland;22.15;61.95;1.00
FI;Finland;22.15;62.05;1.00
FI;Finland;22.15;62.15;1.00
FI;Finland;22.15;62.25;1.00
FI;Finland;22.15;62.35;1.00
FI;Finland;22.15;62.45;1.00
FI;Finland;22.15;62.55;1.00
FI;Finland;22.15;62.65;1.00
FI;Finland;22.15;62.75;1.00
FI;Finland;22.15;62.85;1.00
FI;Finland;22.15;62.95;1.00
FI;Finland;22.15;63.05;1.00
FI;Finland;22.15;63.15;1.00
FI;Finland;22.15;63.25;0.70
FI;Finland;22.15;63.35;0.17
FI;Finland;22.15;63.45;0.01
FI;Finland;22.15;68.45;0.30
FI;Finland;22.15;68.55;1.00
FI;Finland;22.15;68.65;1.00
FI;Finland;22.15;68.75;1.00
FI;Finland;22.15;68.85;1.00
FI;Finland;22.15;68.95;0.69
FI;Finland;22.15;69.05;0.00
FI;Finland;22.25;59.75;0.01
FI;Finland;22.25;59.85;0.06
FI;Finland;22.25;59.95;0.06
FI;Finland;22.25;60.15;0.21
FI;Finland;22.25;60.25;0.80
FI;Finland;22.25;60.35;0.63
FI;Finland;22.25;60.45;0.92
FI;Finland;22.25;60.55;1.00
FI;Finland;22.25;60.65;1.00
FI;Finland;22.25;60.75;1.00
FI;Finland;22.25;60.85;1.00
FI;Finland;22.25;60.95;1.00
FI;Finland;22.25;61.05;1.00
FI;Finland;22.25;61.15;1.00
FI;Finland;22.25;61.25;1.00
FI;Finland;22.25;61.35;1.00
FI;Finland;22.25;61.45;1.00
FI;Finland;22.25;61.55;1.00
FI;Finland;22.25;61.65;1.00
FI;Finland;22.25;61.75;1.00
FI;Finland;22.25;61.85;1.00
FI;Finland;22.25;61.95;1.00
FI;Finland;22.25;62.05;1.00
FI;Finland;22.25;62.15;1.00
FI;Finland;22.25;62.25;1.00
FI;Finland;22.25;62.35;1.00
FI;Finland;22.25;62.45;1.00
FI;Finland;22.25;62.55;1.00
FI;Finland;22.25;62.65;1.00
FI;Finland;22.25;62.75;1.00
FI;Finland;22.25;62.85;1.00
FI;Finland;22.25;62.95;1.00
FI;Finland;22.25;63.05;1.00
FI;Finland;22.25;63.15;1.00
FI;Finland;22.25;63.25;0.84
FI;Finland;22.25;63.35;0.13
FI;Finland;22.25;63.45;0.55
FI;Finland;22.25;63.55;0.01
FI;Finland;22.25;68.45;0.29
FI;Finland;22.25;68.55;1.00
FI;Finland;22.25;68.65;1.00
FI;Finland;22.25;68.75;1.00
FI;Finland;22.25;68.85;0.82
FI;Finland;22.25;68.95;0.02
FI;Finland;22.35;59.75;0.03
FI;Finland;22.35;59.85;0.28
FI;Finland;22.35;59.95;0.33
FI;Finland;22.35;60.05;0.24
FI;Finland;22.35;60.15;0.32
FI;Finland;22.35;60.25;0.57
FI;Finland;22.35;60.35;0.71
FI;Finland;22.35;60.45;1.00
FI;Finland;22.35;60.55;1.00
FI;Finland;22.35;60.65;1.00
FI;Finland;22.35;60.75;1.00
FI;Finland;22.35;60.85;1.00
FI;Finland;22.35;60.95;1.00
FI;Finland;22.35;61.05;1.00
FI;Finland;22.35;61.15;1.00
FI;Finland;22.35;61.25;1.00
FI;Finland;22.35;61.35;1.00
FI;Finland;22.35;61.45;1.00
FI;Finland;22.35;61.55;1.00
FI;Finland;22.35;61.65;1.00
FI;Finland;22.35;61.75;1.00
FI;Finland;22.35;61.85;1.00
FI;Finland;22.35;61.95;1.00
FI;Finland;22.35;62.05;1.00
FI;Finland;22.35;62.15;1.00
FI;Finland;22.35;62.25;1.00
FI;Finland;22.35;62.35;1.00
FI;Finland;22.35;62.45;1.00
FI;Finland;22.35;62.55;1.00
FI;Finland;22.35;62.65;1.00
FI;Finland;22.35;62.75;1.00
FI;Finland;22.35;62.85;1.00
FI;Finland;22.35;62.95;1.00
FI;Finland;22.35;63.05;1.00
FI;Finland;22.35;63.15;1.00
FI;Finland;22.35;63.25;0.94
FI;Finland;22.35;63.35;0.47
FI;Finland;22.35;63.45;0.88
FI;Finland;22.35;63.55;0.42
FI;Finland;22.35;63.65;0.06
FI;Finland;22.35;68.45;0.36
FI;Finland;22.35;68.55;1.00
FI;Finland;22.35;68.65;1.00
FI;Finland;22.35;68.75;0.70
FI;Finland;22.35;68.85;0.18
FI;Finland;22.45;59.75;0.02
FI;Finland;22.45;59.85;0.34
FI;Finland;22.45;59.95;0.48
FI;Finland;22.45;60.05;0.80
FI;Finland;22.45;60.15;0.51
FI;Finland;22.45;60.25;0.43
FI;Finland;22.45;60.35;0.65
FI;Finland;22.45;60.45;0.93
FI;Finland;22.45;60.55;1.00
FI;Finland;22.45;60.65;1.00
FI;Finland;22.45;60.75;1.00
FI;Finland;22.45;60.85;1.00
FI;Finland;22.45;60.95;1.00
FI;Finland;22.45;61.05;1.00
FI;Finland;22.45;61.15;1.00
FI;Finland;22.45;61.25;1.00
FI;Finland;22.45;61.35;1.00
FI;Finland;22.45;61.45;1.00
FI;Finland;22.45;61.55;1.00
FI;Finland;22.45;61.65;1.00
FI;Finland;22.45;61.75;1.00
FI;Finland;22.45;61.85;1.00
FI;Finland;22.45;61.95;1.00
FI;Finland;22.45;62.05;1.00
FI;Finland;22.45;62.15;1.00
FI;Finland;22.45;62.25;1.00
FI;Finland;22.45;62.35;1.00
FI;Finland;22.45;62.45;1.00
FI;Finland;22.45;62.55;1.00
FI;Finland;22.45;62.65;1.00
FI;Finland;22.45;62.75;1.00
FI;Finland;22.45;62.85;1.00
FI;Finland;22.45;62.95;1.00
FI;Finland;22.45;63.05;1.00
FI;Finland;22.45;63.15;1.00
FI;Finland;22.45;63.25;1.00
FI;Finland;22.45;63.35;1.00
FI;Finland;22.45;63.45;0.92
FI;Finland;22.45;63.55;0.33
FI;Finland;22.45;63.65;0.03
FI;Finland;22.45;68.45;0.52
FI;Finland;22.45;68.55;1.00
FI;Finland;22.45;68.65;1.00
FI;Finland;22.45;68.75;0.29
FI;Finland;22.55;59.75;0.01
FI;Finland;22.55;59.85;0.16
FI;Finland;22.55;59.95;0.42
FI;Finland;22.55;60.05;0.76
FI;Finland;22.55;60.15;0.91
FI;Finland;22.55;60.25;0.68
FI;Finland;22.55;60.35;0.54
FI;Finland;22.55;60.45;0.99
FI;Finland;22.55;60.55;1.00
FI;Finland;22.55;60.65;1.00
FI;Finland;22.55;60.75;1.00
FI;Finland;22.55;60.85;1.00
FI;Finland;22.55;60.95;1.00
FI;Finland;22.55;61.05;1.00
FI;Finland;22.55;61.15;1.00
FI;Finland;22.55;61.25;1.00
FI;Finland;22.55;61.35;1.00
FI;Finland;22.55;61.45;1.00
FI;Finland;22.55;61.55;1.00
FI;Finland;22.55;61.65;1.00
FI;Finland;22.55;61.75;1.00
FI;Finland;22.55;61.85;1.00
FI;Finland;22.55;61.95;1.00
FI;Finland;22.55;62.05;1.00
FI;Finland;22.55;62.15;1.00
FI;Finland;22.55;62.25;1.00
FI;Finland;22.55;62.35;1.00
FI;Finland;22.55;62.45;1.00
FI;Finland;22.55;62.55;1.00
FI;Finland;22.55;62.65;1.00
FI;Finland;22.55;62.75;1.00
FI;Finland;22.55;62.85;1.00
FI;Finland;22.55;62.95;1.00
FI;Finland;22.55;63.05;1.00
FI;Finland;22.55;63.15;1.00
FI;Finland;22.55;63.25;1.00
FI;Finland;22.55;63.35;1.00
FI;Finland;22.55;63.45;1.00
FI;Finland;22.55;63.55;0.97
FI;Finland;22.55;63.65;0.57
FI;Finland;22.55;63.75;0.06
FI;Finland;22.55;63.85;0.01
FI;Finland;22.55;68.45;0.74
FI;Finland;22.55;68.55;1.00
FI;Finland;22.55;68.65;1.00
FI;Finland;22.55;68.75;0.39
FI;Finland;22.65;59.75;0.00
FI;Finland;22.65;59.85;0.03
FI;Finland;22.65;59.95;0.31
FI;Finland;22.65;60.05;0.79
FI;Finland;22.65;60.15;0.98
FI;Finland;22.65;60.25;0.91
FI;Finland;22.65;60.35;0.95
FI;Finland;22.65;60.45;0.99
FI;Finland;22.65;60.55;1.00
FI;Finland;22.65;60.65;1.00
FI;Finland;22.65;60.75;1.00
FI;Finland;22.65;60.85;1.00
FI;Finland;22.65;60.95;1.00
FI;Finland;22.65;61.05;1.00
FI;Finland;22.65;61.15;1.00
FI;Finland;22.65;61.25;1.00
FI;Finland;22.65;61.35;1.00
FI;Finland;22.65;61.45;1.00
FI;Finland;22.65;61.55;1.00
FI;Finland;22.65;61.65;1.00
FI;Finland;22.65;61.75;1.00
FI;Finland;22.65;61.85;1.00
FI;Finland;22.65;61.95;1.00
FI;Finland;22.65;62.05;1.00
FI;Finland;22.65;62.15;1.00
FI;Finland;22.65;62.25;1.00
FI;Finland;22.65;62.35;1.00
FI;Finland;22.65;62.45;1.00
FI;Finland;22.65;62.55;1.00
FI;Finland;22.65;62.65;1.00
FI;Finland;22.65;62.75;1.00
FI;Finland;22.65;62.85;1.00
FI;Finland;22.65;62.95;1.00
FI;Finland;22.65;63.05;1.00
FI;Finland;22.65;63.15;1.00
FI;Finland;22.65;63.25;1.00
FI;Finland;22.65;63.35;1.00
FI;Finland;22.65;63.45;1.00
FI;Finland;22.65;63.55;1.00
FI;Finland;22.65;63.65;0.94
FI;Finland;22.65;63.75;0.23
FI;Finland;22.65;63.85;0.12
FI;Finland;22.65;68.45;0.85
FI;Finland;22.65;68.55;1.00
FI;Finland;22.65;68.65;1.00
FI;Finland;22.65;68.75;0.21
FI;Finland;22.75;59.75;0.00
FI;Finland;22.75;59.85;0.02
FI;Finland;22.75;59.95;0.13
FI;Finland;22.75;60.05;0.75
FI;Finland;22.75;60.15;1.00
FI;Finland;22.75;60.25;0.85
FI;Finland;22.75;60.35;1.00
FI;Finland;22.75;60.45;1.00
FI;Finland;22.75;60.55;1.00
FI;Finland;22.75;60.65;1.00
FI;Finland;22.75;60.75;1.00
FI;Finland;22.75;60.85;1.00
FI;Finland;22.75;60.95;1.00
FI;Finland;22.75;61.05;1.00
FI;Finland;22.75;61.15;1.00
FI;Finland;22.75;61.25;1.00
FI;Finland;22.75;61.35;1.00
FI;Finland;22.75;61.45;1.00
FI;Finland;22.75;61.55;1.00
FI;Finland;22.75;61.65;1.00
FI;Finland;22.75;61.75;1.00
FI;Finland;22.75;61.85;1.00
FI;Finland;22.75;61.95;1.00
FI;Finland;22.75;62.05;1.00
FI;Finland;22.75;62.15;1.00
