ISO2;country_name;longitude;latitude;fraction
ES;Spain;-7.35;42.15;1
ES;Spain;-7.35;42.25;1
ES;Spain;-7.35;42.35;1
ES;Spain;-7.35;42.45;1
ES;Spain;-7.35;42.55;1
ES;Spain;-7.35;42.65;1
ES;Spain;-7.35;42.75;1
ES;Spain;-7.35;42.85;1
ES;Spain;-7.35;42.95;1
ES;Spain;-7.35;43.05;1
ES;Spain;-7.35;43.15;1
ES;Spain;-7.35;43.25;1
ES;Spain;-7.35;43.35;1
ES;Spain;-7.35;43.45;1
ES;Spain;-7.35;43.55;1
ES;Spain;-7.35;43.65;0.51
ES;Spain;-7.25;37.15;0
ES;Spain;-7.25;37.25;0.97
ES;Spain;-7.25;37.35;1
ES;Spain;-7.25;37.45;1
ES;Spain;-7.25;37.55;1
ES;Spain;-7.25;37.65;1
ES;Spain;-7.25;37.75;1
ES;Spain;-7.25;37.85;0.93
ES;Spain;-7.25;37.95;0.53
ES;Spain;-7.25;38.05;0
ES;Spain;-7.25;38.35;0.29
ES;Spain;-7.25;38.45;0.94
ES;Spain;-7.25;38.55;0.89
ES;Spain;-7.25;38.65;0.65
ES;Spain;-7.25;38.75;0.23
ES;Spain;-7.25;39.15;0.03
ES;Spain;-7.25;39.25;0.43
ES;Spain;-7.25;39.35;0.93
ES;Spain;-7.25;39.45;1
ES;Spain;-7.25;39.55;1
ES;Spain;-7.25;39.65;0.62
ES;Spain;-7.25;41.85;0.35
ES;Spain;-7.25;41.95;1
ES;Spain;-7.25;42.05;1
ES;Spain;-7.25;42.15;1
ES;Spain;-7.25;42.25;1
ES;Spain;-7.25;42.35;1
ES;Spain;-7.25;42.45;1
ES;Spain;-7.25;42.55;1
ES;Spain;-7.25;42.65;1
ES;Spain;-7.25;42.75;1
ES;Spain;-7.25;42.85;1
ES;Spain;-7.25;42.95;1
ES;Spain;-7.25;43.05;1
ES;Spain;-7.25;43.15;1
ES;Spain;-7.25;43.25;1
ES;Spain;-7.25;43.35;1
ES;Spain;-7.25;43.45;1
ES;Spain;-7.25;43.55;0.74
ES;Spain;-7.25;43.65;0
ES;Spain;-7.15;37.25;0.88
ES;Spain;-7.15;37.35;1
ES;Spain;-7.15;37.45;1
ES;Spain;-7.15;37.55;1
ES;Spain;-7.15;37.65;1
ES;Spain;-7.15;37.75;1
ES;Spain;-7.15;37.85;1
ES;Spain;-7.15;37.95;0.98
ES;Spain;-7.15;38.05;0.1
ES;Spain;-7.15;38.15;0.01
ES;Spain;-7.15;38.25;0.45
ES;Spain;-7.15;38.35;0.98
ES;Spain;-7.15;38.45;1
ES;Spain;-7.15;38.55;1
ES;Spain;-7.15;38.65;1
ES;Spain;-7.15;38.75;0.88
ES;Spain;-7.15;38.85;0.06
ES;Spain;-7.15;39.05;0
ES;Spain;-7.15;39.15;0.51
ES;Spain;-7.15;39.25;1
ES;Spain;-7.15;39.35;1
ES;Spain;-7.15;39.45;1
ES;Spain;-7.15;39.55;1
ES;Spain;-7.15;39.65;0.59
ES;Spain;-7.15;41.85;0.02
ES;Spain;-7.15;41.95;0.31
ES;Spain;-7.15;42.05;1
ES;Spain;-7.15;42.15;1
ES;Spain;-7.15;42.25;1
ES;Spain;-7.15;42.35;1
ES;Spain;-7.15;42.45;1
ES;Spain;-7.15;42.55;1
ES;Spain;-7.15;42.65;1
ES;Spain;-7.15;42.75;1
ES;Spain;-7.15;42.85;1
ES;Spain;-7.15;42.95;1
ES;Spain;-7.15;43.05;1
ES;Spain;-7.15;43.15;1
ES;Spain;-7.15;43.25;1
ES;Spain;-7.15;43.35;1
ES;Spain;-7.15;43.45;1
ES;Spain;-7.15;43.55;0.59
ES;Spain;-7.05;37.15;0.01
ES;Spain;-7.05;37.25;0.89
ES;Spain;-7.05;37.35;1
ES;Spain;-7.05;37.45;1
ES;Spain;-7.05;37.55;1
ES;Spain;-7.05;37.65;1
ES;Spain;-7.05;37.75;1
ES;Spain;-7.05;37.85;1
ES;Spain;-7.05;37.95;1
ES;Spain;-7.05;38.05;0.26
ES;Spain;-7.05;38.15;0.16
ES;Spain;-7.05;38.25;1
ES;Spain;-7.05;38.35;1
ES;Spain;-7.05;38.45;1
ES;Spain;-7.05;38.55;1
ES;Spain;-7.05;38.65;1
ES;Spain;-7.05;38.75;1
ES;Spain;-7.05;38.85;0.66
ES;Spain;-7.05;38.95;0.16
ES;Spain;-7.05;39.15;0.88
ES;Spain;-7.05;39.25;1
ES;Spain;-7.05;39.35;1
ES;Spain;-7.05;39.45;1
ES;Spain;-7.05;39.55;1
ES;Spain;-7.05;39.65;0.67
ES;Spain;-7.05;39.75;0
ES;Spain;-7.05;40.15;0.14
ES;Spain;-7.05;40.25;0.04
ES;Spain;-7.05;41.95;0.45
ES;Spain;-7.05;42.05;1
ES;Spain;-7.05;42.15;1
ES;Spain;-7.05;42.25;1
ES;Spain;-7.05;42.35;1
ES;Spain;-7.05;42.45;1
ES;Spain;-7.05;42.55;1
ES;Spain;-7.05;42.65;1
ES;Spain;-7.05;42.75;1
ES;Spain;-7.05;42.85;1
ES;Spain;-7.05;42.95;1
ES;Spain;-7.05;43.05;1
ES;Spain;-7.05;43.15;1
ES;Spain;-7.05;43.25;1
ES;Spain;-7.05;43.35;1
ES;Spain;-7.05;43.45;0.98
ES;Spain;-7.05;43.55;0.49
ES;Spain;-6.95;37.15;0.22
ES;Spain;-6.95;37.25;0.81
ES;Spain;-6.95;37.35;1
ES;Spain;-6.95;37.45;1
ES;Spain;-6.95;37.55;1
ES;Spain;-6.95;37.65;1
ES;Spain;-6.95;37.75;1
ES;Spain;-6.95;37.85;1
ES;Spain;-6.95;37.95;1
ES;Spain;-6.95;38.05;0.95
ES;Spain;-6.95;38.15;0.62
ES;Spain;-6.95;38.25;0.93
ES;Spain;-6.95;38.35;1
ES;Spain;-6.95;38.45;1
ES;Spain;-6.95;38.55;1
ES;Spain;-6.95;38.65;1
ES;Spain;-6.95;38.75;1
ES;Spain;-6.95;38.85;1
ES;Spain;-6.95;38.95;0.94
ES;Spain;-6.95;39.05;0.68
ES;Spain;-6.95;39.15;1
ES;Spain;-6.95;39.25;1
ES;Spain;-6.95;39.35;1
ES;Spain;-6.95;39.45;1
ES;Spain;-6.95;39.55;1
ES;Spain;-6.95;39.65;1
ES;Spain;-6.95;39.75;0.89
ES;Spain;-6.95;39.85;0.35
ES;Spain;-6.95;39.95;0.01
ES;Spain;-6.95;40.05;0.08
ES;Spain;-6.95;40.15;0.91
ES;Spain;-6.95;40.25;0.49
ES;Spain;-6.95;40.95;0.01
ES;Spain;-6.95;41.05;0.1
ES;Spain;-6.95;41.95;0.43
ES;Spain;-6.95;42.05;1
ES;Spain;-6.95;42.15;1
ES;Spain;-6.95;42.25;1
ES;Spain;-6.95;42.35;1
ES;Spain;-6.95;42.45;1
ES;Spain;-6.95;42.55;1
ES;Spain;-6.95;42.65;1
ES;Spain;-6.95;42.75;1
ES;Spain;-6.95;42.85;1
ES;Spain;-6.95;42.95;1
ES;Spain;-6.95;43.05;1
ES;Spain;-6.95;43.15;1
ES;Spain;-6.95;43.25;1
ES;Spain;-6.95;43.35;1
ES;Spain;-6.95;43.45;1
ES;Spain;-6.95;43.55;0.66
ES;Spain;-6.85;37.15;0.6
ES;Spain;-6.85;37.25;0.97
ES;Spain;-6.85;37.35;1
ES;Spain;-6.85;37.45;1
ES;Spain;-6.85;37.55;1
ES;Spain;-6.85;37.65;1
ES;Spain;-6.85;37.75;1
ES;Spain;-6.85;37.85;1
ES;Spain;-6.85;37.95;1
ES;Spain;-6.85;38.05;1
ES;Spain;-6.85;38.15;1
ES;Spain;-6.85;38.25;1
ES;Spain;-6.85;38.35;1
ES;Spain;-6.85;38.45;1
ES;Spain;-6.85;38.55;1
ES;Spain;-6.85;38.65;1
ES;Spain;-6.85;38.75;1
ES;Spain;-6.85;38.85;1
ES;Spain;-6.85;38.95;1
ES;Spain;-6.85;39.05;1
ES;Spain;-6.85;39.15;1
ES;Spain;-6.85;39.25;1
ES;Spain;-6.85;39.35;1
ES;Spain;-6.85;39.45;1
ES;Spain;-6.85;39.55;1
ES;Spain;-6.85;39.65;1
ES;Spain;-6.85;39.75;1
ES;Spain;-6.85;39.85;1
ES;Spain;-6.85;39.95;0.89
ES;Spain;-6.85;40.05;0.88
ES;Spain;-6.85;40.15;1
ES;Spain;-6.85;40.25;0.86
ES;Spain;-6.85;40.35;0.13
ES;Spain;-6.85;40.45;0.37
ES;Spain;-6.85;40.55;0.18
ES;Spain;-6.85;40.65;0.08
ES;Spain;-6.85;40.75;0.22
ES;Spain;-6.85;40.85;0.18
ES;Spain;-6.85;40.95;0.68
ES;Spain;-6.85;41.05;0.31
ES;Spain;-6.85;41.95;0.5
ES;Spain;-6.85;42.05;1
ES;Spain;-6.85;42.15;1
ES;Spain;-6.85;42.25;1
ES;Spain;-6.85;42.35;1
ES;Spain;-6.85;42.45;1
ES;Spain;-6.85;42.55;1
ES;Spain;-6.85;42.65;1
ES;Spain;-6.85;42.75;1
ES;Spain;-6.85;42.85;1
ES;Spain;-6.85;42.95;1
ES;Spain;-6.85;43.05;1
ES;Spain;-6.85;43.15;1
ES;Spain;-6.85;43.25;1
ES;Spain;-6.85;43.35;1
ES;Spain;-6.85;43.45;1
ES;Spain;-6.85;43.55;0.65
ES;Spain;-6.75;37.05;0.06
ES;Spain;-6.75;37.15;0.94
ES;Spain;-6.75;37.25;1
ES;Spain;-6.75;37.35;1
ES;Spain;-6.75;37.45;1
ES;Spain;-6.75;37.55;1
ES;Spain;-6.75;37.65;1
ES;Spain;-6.75;37.75;1
ES;Spain;-6.75;37.85;1
ES;Spain;-6.75;37.95;1
ES;Spain;-6.75;38.05;1
ES;Spain;-6.75;38.15;1
ES;Spain;-6.75;38.25;1
ES;Spain;-6.75;38.35;1
ES;Spain;-6.75;38.45;1
ES;Spain;-6.75;38.55;1
ES;Spain;-6.75;38.65;1
ES;Spain;-6.75;38.75;1
ES;Spain;-6.75;38.85;1
ES;Spain;-6.75;38.95;1
ES;Spain;-6.75;39.05;1
ES;Spain;-6.75;39.15;1
ES;Spain;-6.75;39.25;1
ES;Spain;-6.75;39.35;1
ES;Spain;-6.75;39.45;1
ES;Spain;-6.75;39.55;1
ES;Spain;-6.75;39.65;1
ES;Spain;-6.75;39.75;1
ES;Spain;-6.75;39.85;1
ES;Spain;-6.75;39.95;1
ES;Spain;-6.75;40.05;1
ES;Spain;-6.75;40.15;1
ES;Spain;-6.75;40.25;1
ES;Spain;-6.75;40.35;0.95
ES;Spain;-6.75;40.45;1
ES;Spain;-6.75;40.55;1
ES;Spain;-6.75;40.65;1
ES;Spain;-6.75;40.75;1
ES;Spain;-6.75;40.85;1
ES;Spain;-6.75;40.95;1
ES;Spain;-6.75;41.05;0.89
ES;Spain;-6.75;41.15;0.37
ES;Spain;-6.75;41.95;0.42
ES;Spain;-6.75;42.05;1
ES;Spain;-6.75;42.15;1
ES;Spain;-6.75;42.25;1
ES;Spain;-6.75;42.35;1
ES;Spain;-6.75;42.45;1
ES;Spain;-6.75;42.55;1
ES;Spain;-6.75;42.65;1
ES;Spain;-6.75;42.75;1
ES;Spain;-6.75;42.85;1
ES;Spain;-6.75;42.95;1
ES;Spain;-6.75;43.05;1
ES;Spain;-6.75;43.15;1
ES;Spain;-6.75;43.25;1
ES;Spain;-6.75;43.35;1
ES;Spain;-6.75;43.45;1
ES;Spain;-6.75;43.55;0.62
ES;Spain;-6.65;37.05;0.5
ES;Spain;-6.65;37.15;1
ES;Spain;-6.65;37.25;1
ES;Spain;-6.65;37.35;1
ES;Spain;-6.65;37.45;1
ES;Spain;-6.65;37.55;1
ES;Spain;-6.65;37.65;1
ES;Spain;-6.65;37.75;1
ES;Spain;-6.65;37.85;1
ES;Spain;-6.65;37.95;1
ES;Spain;-6.65;38.05;1
ES;Spain;-6.65;38.15;1
ES;Spain;-6.65;38.25;1
ES;Spain;-6.65;38.35;1
ES;Spain;-6.65;38.45;1
ES;Spain;-6.65;38.55;1
ES;Spain;-6.65;38.65;1
ES;Spain;-6.65;38.75;1
ES;Spain;-6.65;38.85;1
ES;Spain;-6.65;38.95;1
ES;Spain;-6.65;39.05;1
ES;Spain;-6.65;39.15;1
ES;Spain;-6.65;39.25;1
ES;Spain;-6.65;39.35;1
ES;Spain;-6.65;39.45;1
ES;Spain;-6.65;39.55;1
ES;Spain;-6.65;39.65;1
ES;Spain;-6.65;39.75;1
ES;Spain;-6.65;39.85;1
ES;Spain;-6.65;39.95;1
ES;Spain;-6.65;40.05;1
ES;Spain;-6.65;40.15;1
ES;Spain;-6.65;40.25;1
ES;Spain;-6.65;40.35;1
ES;Spain;-6.65;40.45;1
ES;Spain;-6.65;40.55;1
ES;Spain;-6.65;40.65;1
ES;Spain;-6.65;40.75;1
ES;Spain;-6.65;40.85;1
ES;Spain;-6.65;40.95;1
ES;Spain;-6.65;41.05;1
ES;Spain;-6.65;41.15;0.99
ES;Spain;-6.65;41.25;0.33
ES;Spain;-6.65;41.95;0.6
ES;Spain;-6.65;42.05;1
ES;Spain;-6.65;42.15;1
ES;Spain;-6.65;42.25;1
ES;Spain;-6.65;42.35;1
ES;Spain;-6.65;42.45;1
ES;Spain;-6.65;42.55;1
ES;Spain;-6.65;42.65;1
ES;Spain;-6.65;42.75;1
ES;Spain;-6.65;42.85;1
ES;Spain;-6.65;42.95;1
ES;Spain;-6.65;43.05;1
ES;Spain;-6.65;43.15;1
ES;Spain;-6.65;43.25;1
ES;Spain;-6.65;43.35;1
ES;Spain;-6.65;43.45;1
ES;Spain;-6.65;43.55;0.66
ES;Spain;-6.55;36.95;0.11
ES;Spain;-6.55;37.05;0.95
ES;Spain;-6.55;37.15;1
ES;Spain;-6.55;37.25;1
ES;Spain;-6.55;37.35;1
ES;Spain;-6.55;37.45;1
ES;Spain;-6.55;37.55;1
ES;Spain;-6.55;37.65;1
ES;Spain;-6.55;37.75;1
ES;Spain;-6.55;37.85;1
ES;Spain;-6.55;37.95;1
ES;Spain;-6.55;38.05;1
ES;Spain;-6.55;38.15;1
ES;Spain;-6.55;38.25;1
ES;Spain;-6.55;38.35;1
ES;Spain;-6.55;38.45;1
ES;Spain;-6.55;38.55;1
ES;Spain;-6.55;38.65;1
ES;Spain;-6.55;38.75;1
ES;Spain;-6.55;38.85;1
ES;Spain;-6.55;38.95;1
ES;Spain;-6.55;39.05;1
ES;Spain;-6.55;39.15;1
ES;Spain;-6.55;39.25;1
ES;Spain;-6.55;39.35;1
ES;Spain;-6.55;39.45;1
ES;Spain;-6.55;39.55;1
ES;Spain;-6.55;39.65;1
ES;Spain;-6.55;39.75;1
ES;Spain;-6.55;39.85;1
ES;Spain;-6.55;39.95;1
ES;Spain;-6.55;40.05;1
ES;Spain;-6.55;40.15;1
ES;Spain;-6.55;40.25;1
ES;Spain;-6.55;40.35;1
ES;Spain;-6.55;40.45;1
ES;Spain;-6.55;40.55;1
ES;Spain;-6.55;40.65;1
ES;Spain;-6.55;40.75;1
ES;Spain;-6.55;40.85;1
ES;Spain;-6.55;40.95;1
ES;Spain;-6.55;41.05;1
ES;Spain;-6.55;41.15;1
ES;Spain;-6.55;41.25;0.55
ES;Spain;-6.55;41.65;0.15
ES;Spain;-6.55;41.75;0.53
ES;Spain;-6.55;41.85;0.37
ES;Spain;-6.55;41.95;0.72
ES;Spain;-6.55;42.05;1
ES;Spain;-6.55;42.15;1
