ISO2;country_name;longitude;latitude;fraction
NL;Netherlands;5.55;52.05;1.00
NL;Netherlands;5.55;52.15;1.00
NL;Netherlands;5.55;52.25;1.00
NL;Netherlands;5.55;52.35;1.00
NL;Netherlands;5.55;52.45;1.00
NL;Netherlands;5.55;52.55;1.00
NL;Netherlands;5.55;52.65;1.00
NL;Netherlands;5.55;52.75;1.00
NL;Netherlands;5.55;52.85;1.00
NL;Netherlands;5.55;52.95;1.00
NL;Netherlands;5.55;53.05;1.00
NL;Netherlands;5.55;53.15;1.00
NL;Netherlands;5.55;53.25;0.74
NL;Netherlands;5.55;53.35;0.00
NL;Netherlands;5.55;53.45;0.09
NL;Netherlands;5.65;50.75;0.01
NL;Netherlands;5.65;50.85;0.32
NL;Netherlands;5.65;50.95;0.00
NL;Netherlands;5.65;51.15;0.07
NL;Netherlands;5.65;51.25;0.97
NL;Netherlands;5.65;51.35;1.00
NL;Netherlands;5.65;51.45;1.00
NL;Netherlands;5.65;51.55;1.00
NL;Netherlands;5.65;51.65;1.00
NL;Netherlands;5.65;51.75;1.00
NL;Netherlands;5.65;51.85;1.00
NL;Netherlands;5.65;51.95;1.00
NL;Netherlands;5.65;52.05;1.00
NL;Netherlands;5.65;52.15;1.00
NL;Netherlands;5.65;52.25;1.00
NL;Netherlands;5.65;52.35;1.00
NL;Netherlands;5.65;52.45;1.00
NL;Netherlands;5.65;52.55;1.00
NL;Netherlands;5.65;52.65;1.00
NL;Netherlands;5.65;52.75;1.00
NL;Netherlands;5.65;52.85;1.00
NL;Netherlands;5.65;52.95;1.00
NL;Netherlands;5.65;53.05;1.00
NL;Netherlands;5.65;53.15;1.00
NL;Netherlands;5.65;53.25;1.00
NL;Netherlands;5.65;53.35;0.19
NL;Netherlands;5.65;53.45;0.34
NL;Netherlands;5.75;50.75;0.28
NL;Netherlands;5.75;50.85;1.00
NL;Netherlands;5.75;50.95;0.61
NL;Netherlands;5.75;51.05;0.19
NL;Netherlands;5.75;51.15;0.19
NL;Netherlands;5.75;51.25;1.00
NL;Netherlands;5.75;51.35;1.00
NL;Netherlands;5.75;51.45;1.00
NL;Netherlands;5.75;51.55;1.00
NL;Netherlands;5.75;51.65;1.00
NL;Netherlands;5.75;51.75;1.00
NL;Netherlands;5.75;51.85;1.00
NL;Netherlands;5.75;51.95;1.00
NL;Netherlands;5.75;52.05;1.00
NL;Netherlands;5.75;52.15;1.00
NL;Netherlands;5.75;52.25;1.00
NL;Netherlands;5.75;52.35;1.00
NL;Netherlands;5.75;52.45;1.00
NL;Netherlands;5.75;52.55;1.00
NL;Netherlands;5.75;52.65;1.00
NL;Netherlands;5.75;52.75;1.00
NL;Netherlands;5.75;52.85;1.00
NL;Netherlands;5.75;52.95;1.00
NL;Netherlands;5.75;53.05;1.00
NL;Netherlands;5.75;53.15;1.00
NL;Netherlands;5.75;53.25;1.00
NL;Netherlands;5.75;53.35;0.46
NL;Netherlands;5.75;53.45;0.22
NL;Netherlands;5.85;50.75;0.37
NL;Netherlands;5.85;50.85;1.00
NL;Netherlands;5.85;50.95;1.00
NL;Netherlands;5.85;51.05;0.90
NL;Netherlands;5.85;51.15;0.77
NL;Netherlands;5.85;51.25;1.00
NL;Netherlands;5.85;51.35;1.00
NL;Netherlands;5.85;51.45;1.00
NL;Netherlands;5.85;51.55;1.00
NL;Netherlands;5.85;51.65;1.00
NL;Netherlands;5.85;51.75;1.00
NL;Netherlands;5.85;51.85;1.00
NL;Netherlands;5.85;51.95;1.00
NL;Netherlands;5.85;52.05;1.00
NL;Netherlands;5.85;52.15;1.00
NL;Netherlands;5.85;52.25;1.00
NL;Netherlands;5.85;52.35;1.00
NL;Netherlands;5.85;52.45;1.00
NL;Netherlands;5.85;52.55;1.00
NL;Netherlands;5.85;52.65;1.00
NL;Netherlands;5.85;52.75;1.00
NL;Netherlands;5.85;52.85;1.00
NL;Netherlands;5.85;52.95;1.00
NL;Netherlands;5.85;53.05;1.00
NL;Netherlands;5.85;53.15;1.00
NL;Netherlands;5.85;53.25;1.00
NL;Netherlands;5.85;53.35;0.77
NL;Netherlands;5.85;53.45;0.20
NL;Netherlands;5.95;50.75;0.36
NL;Netherlands;5.95;50.85;0.97
NL;Netherlands;5.95;50.95;0.88
NL;Netherlands;5.95;51.05;0.50
NL;Netherlands;5.95;51.15;1.00
NL;Netherlands;5.95;51.25;1.00
NL;Netherlands;5.95;51.35;1.00
NL;Netherlands;5.95;51.45;1.00
NL;Netherlands;5.95;51.55;1.00
NL;Netherlands;5.95;51.65;1.00
NL;Netherlands;5.95;51.75;0.92
NL;Netherlands;5.95;51.85;0.92
NL;Netherlands;5.95;51.95;1.00
NL;Netherlands;5.95;52.05;1.00
NL;Netherlands;5.95;52.15;1.00
NL;Netherlands;5.95;52.25;1.00
NL;Netherlands;5.95;52.35;1.00
NL;Netherlands;5.95;52.45;1.00
NL;Netherlands;5.95;52.55;1.00
NL;Netherlands;5.95;52.65;1.00
NL;Netherlands;5.95;52.75;1.00
NL;Netherlands;5.95;52.85;1.00
NL;Netherlands;5.95;52.95;1.00
NL;Netherlands;5.95;53.05;1.00
NL;Netherlands;5.95;53.15;1.00
NL;Netherlands;5.95;53.25;1.00
NL;Netherlands;5.95;53.35;0.92
NL;Netherlands;5.95;53.45;0.08
NL;Netherlands;6.05;50.75;0.02
NL;Netherlands;6.05;50.85;0.51
NL;Netherlands;6.05;50.95;0.30
NL;Netherlands;6.05;51.05;0.03
NL;Netherlands;6.05;51.15;0.86
NL;Netherlands;6.05;51.25;0.90
NL;Netherlands;6.05;51.35;1.00
NL;Netherlands;6.05;51.45;1.00
NL;Netherlands;6.05;51.55;1.00
NL;Netherlands;6.05;51.65;0.79
NL;Netherlands;6.05;51.75;0.13
NL;Netherlands;6.05;51.85;0.53
NL;Netherlands;6.05;51.95;1.00
NL;Netherlands;6.05;52.05;1.00
NL;Netherlands;6.05;52.15;1.00
NL;Netherlands;6.05;52.25;1.00
NL;Netherlands;6.05;52.35;1.00
NL;Netherlands;6.05;52.45;1.00
NL;Netherlands;6.05;52.55;1.00
NL;Netherlands;6.05;52.65;1.00
NL;Netherlands;6.05;52.75;1.00
NL;Netherlands;6.05;52.85;1.00
NL;Netherlands;6.05;52.95;1.00
NL;Netherlands;6.05;53.05;1.00
NL;Netherlands;6.05;53.15;1.00
NL;Netherlands;6.05;53.25;1.00
NL;Netherlands;6.05;53.35;1.00
NL;Netherlands;6.05;53.45;0.11
NL;Netherlands;6.15;51.15;0.26
NL;Netherlands;6.15;51.25;0.10
NL;Netherlands;6.15;51.35;0.86
NL;Netherlands;6.15;51.45;1.00
NL;Netherlands;6.15;51.55;0.68
NL;Netherlands;6.15;51.65;0.05
NL;Netherlands;6.15;51.85;0.25
NL;Netherlands;6.15;51.95;0.99
NL;Netherlands;6.15;52.05;1.00
NL;Netherlands;6.15;52.15;1.00
NL;Netherlands;6.15;52.25;1.00
NL;Netherlands;6.15;52.35;1.00
NL;Netherlands;6.15;52.45;1.00
NL;Netherlands;6.15;52.55;1.00
NL;Netherlands;6.15;52.65;1.00
NL;Netherlands;6.15;52.75;1.00
NL;Netherlands;6.15;52.85;1.00
NL;Netherlands;6.15;52.95;1.00
NL;Netherlands;6.15;53.05;1.00
NL;Netherlands;6.15;53.15;1.00
NL;Netherlands;6.15;53.25;1.00
NL;Netherlands;6.15;53.35;1.00
NL;Netherlands;6.15;53.45;0.31
NL;Netherlands;6.15;53.55;0.01
NL;Netherlands;6.25;51.35;0.13
NL;Netherlands;6.25;51.45;0.23
NL;Netherlands;6.25;51.55;0.04
NL;Netherlands;6.25;51.85;0.28
NL;Netherlands;6.25;51.95;1.00
NL;Netherlands;6.25;52.05;1.00
NL;Netherlands;6.25;52.15;1.00
NL;Netherlands;6.25;52.25;1.00
NL;Netherlands;6.25;52.35;1.00
NL;Netherlands;6.25;52.45;1.00
NL;Netherlands;6.25;52.55;1.00
NL;Netherlands;6.25;52.65;1.00
NL;Netherlands;6.25;52.75;1.00
NL;Netherlands;6.25;52.85;1.00
NL;Netherlands;6.25;52.95;1.00
NL;Netherlands;6.25;53.05;1.00
NL;Netherlands;6.25;53.15;1.00
NL;Netherlands;6.25;53.25;1.00
NL;Netherlands;6.25;53.35;1.00
NL;Netherlands;6.25;53.45;0.30
NL;Netherlands;6.25;53.55;0.05
NL;Netherlands;6.35;51.85;0.51
NL;Netherlands;6.35;51.95;1.00
NL;Netherlands;6.35;52.05;1.00
NL;Netherlands;6.35;52.15;1.00
NL;Netherlands;6.35;52.25;1.00
NL;Netherlands;6.35;52.35;1.00
NL;Netherlands;6.35;52.45;1.00
NL;Netherlands;6.35;52.55;1.00
NL;Netherlands;6.35;52.65;1.00
NL;Netherlands;6.35;52.75;1.00
NL;Netherlands;6.35;52.85;1.00
NL;Netherlands;6.35;52.95;1.00
NL;Netherlands;6.35;53.05;1.00
NL;Netherlands;6.35;53.15;1.00
NL;Netherlands;6.35;53.25;1.00
NL;Netherlands;6.35;53.35;1.00
NL;Netherlands;6.35;53.45;0.12
NL;Netherlands;6.35;53.55;0.04
NL;Netherlands;6.45;51.85;0.38
NL;Netherlands;6.45;51.95;1.00
NL;Netherlands;6.45;52.05;1.00
NL;Netherlands;6.45;52.15;1.00
NL;Netherlands;6.45;52.25;1.00
NL;Netherlands;6.45;52.35;1.00
NL;Netherlands;6.45;52.45;1.00
NL;Netherlands;6.45;52.55;1.00
NL;Netherlands;6.45;52.65;1.00
NL;Netherlands;6.45;52.75;1.00
NL;Netherlands;6.45;52.85;1.00
NL;Netherlands;6.45;52.95;1.00
NL;Netherlands;6.45;53.05;1.00
NL;Netherlands;6.45;53.15;1.00
NL;Netherlands;6.45;53.25;1.00
NL;Netherlands;6.45;53.35;1.00
NL;Netherlands;6.45;53.45;0.25
NL;Netherlands;6.45;53.55;0.09
NL;Netherlands;6.55;51.85;0.21
NL;Netherlands;6.55;51.95;1.00
NL;Netherlands;6.55;52.05;1.00
NL;Netherlands;6.55;52.15;1.00
NL;Netherlands;6.55;52.25;1.00
NL;Netherlands;6.55;52.35;1.00
NL;Netherlands;6.55;52.45;1.00
NL;Netherlands;6.55;52.55;1.00
NL;Netherlands;6.55;52.65;1.00
NL;Netherlands;6.55;52.75;1.00
NL;Netherlands;6.55;52.85;1.00
NL;Netherlands;6.55;52.95;1.00
NL;Netherlands;6.55;53.05;1.00
NL;Netherlands;6.55;53.15;1.00
NL;Netherlands;6.55;53.25;1.00
NL;Netherlands;6.55;53.35;1.00
NL;Netherlands;6.55;53.45;0.34
NL;Netherlands;6.55;53.55;0.02
NL;Netherlands;6.65;51.85;0.00
NL;Netherlands;6.65;51.95;0.92
NL;Netherlands;6.65;52.05;0.99
NL;Netherlands;6.65;52.15;1.00
NL;Netherlands;6.65;52.25;1.00
NL;Netherlands;6.65;52.35;1.00
NL;Netherlands;6.65;52.45;1.00
NL;Netherlands;6.65;52.55;0.99
NL;Netherlands;6.65;52.65;1.00
NL;Netherlands;6.65;52.75;1.00
NL;Netherlands;6.65;52.85;1.00
NL;Netherlands;6.65;52.95;1.00
NL;Netherlands;6.65;53.05;1.00
NL;Netherlands;6.65;53.15;1.00
NL;Netherlands;6.65;53.25;1.00
NL;Netherlands;6.65;53.35;1.00
NL;Netherlands;6.65;53.45;0.54
NL;Netherlands;6.75;51.85;0.00
NL;Netherlands;6.75;51.95;0.89
NL;Netherlands;6.75;52.05;0.44
NL;Netherlands;6.75;52.15;0.93
NL;Netherlands;6.75;52.25;1.00
NL;Netherlands;6.75;52.35;1.00
NL;Netherlands;6.75;52.45;0.74
NL;Netherlands;6.75;52.55;0.20
NL;Netherlands;6.75;52.65;0.65
NL;Netherlands;6.75;52.75;1.00
NL;Netherlands;6.75;52.85;1.00
NL;Netherlands;6.75;52.95;1.00
NL;Netherlands;6.75;53.05;1.00
NL;Netherlands;6.75;53.15;1.00
NL;Netherlands;6.75;53.25;1.00
NL;Netherlands;6.75;53.35;1.00
NL;Netherlands;6.75;53.45;0.62
NL;Netherlands;6.85;51.95;0.15
NL;Netherlands;6.85;52.05;0.01
NL;Netherlands;6.85;52.15;0.72
NL;Netherlands;6.85;52.25;1.00
NL;Netherlands;6.85;52.35;1.00
NL;Netherlands;6.85;52.45;0.58
NL;Netherlands;6.85;52.65;0.45
NL;Netherlands;6.85;52.75;1.00
NL;Netherlands;6.85;52.85;1.00
NL;Netherlands;6.85;52.95;1.00
NL;Netherlands;6.85;53.05;1.00
NL;Netherlands;6.85;53.15;1.00
NL;Netherlands;6.85;53.25;1.00
NL;Netherlands;6.85;53.35;0.96
NL;Netherlands;6.85;53.45;0.42
NL;Netherlands;6.95;52.15;0.15
NL;Netherlands;6.95;52.25;0.95
NL;Netherlands;6.95;52.35;1.00
NL;Netherlands;6.95;52.45;0.50
NL;Netherlands;6.95;52.65;0.53
NL;Netherlands;6.95;52.75;1.00
NL;Netherlands;6.95;52.85;1.00
NL;Netherlands;6.95;52.95;1.00
NL;Netherlands;6.95;53.05;1.00
NL;Netherlands;6.95;53.15;1.00
NL;Netherlands;6.95;53.25;1.00
NL;Netherlands;6.95;53.35;0.27
NL;Netherlands;7.05;52.25;0.32
NL;Netherlands;7.05;52.35;0.66
NL;Netherlands;7.05;52.45;0.17
NL;Netherlands;7.05;52.65;0.41
NL;Netherlands;7.05;52.75;0.77
NL;Netherlands;7.05;52.85;0.94
NL;Netherlands;7.05;52.95;1.00
NL;Netherlands;7.05;53.05;1.00
NL;Netherlands;7.05;53.15;1.00
NL;Netherlands;7.05;53.25;0.92
NL;Netherlands;7.05;53.35;0.03
NL;Netherlands;7.15;52.85;0.17
NL;Netherlands;7.15;52.95;0.96
NL;Netherlands;7.15;53.05;1.00
NL;Netherlands;7.15;53.15;1.00
NL;Netherlands;7.15;53.25;0.46
NL;Netherlands;7.25;52.95;0.24
NL;Netherlands;7.25;53.05;0.53
NL;Netherlands;7.25;53.15;0.57
NL;Netherlands;7.25;53.25;0.25
