Lon	Lat	WDP
1.25	49.25	0.027381884
1.75	49.25	0.027363571
2.25	49.25	0.026574287
2.75	49.25	0.02664314
3.25	49.25	0.027030591
3.75	49.25	0.027243656
4.25	49.25	0.026787656
4.75	49.25	0.027419619
5.25	49.25	0.027024943
5.75	49.25	0.02677885
6.25	49.25	0.026760743
6.75	49.25	0.026603823
7.25	49.25	0.026763314
7.75	49.25	0.026953965
8.25	49.25	0.02708535
8.75	49.25	0.026145737
9.25	49.25	0.025813039
9.75	49.25	0.02694103
10.25	49.25	0.027121683
10.75	49.25	0.026132653
11.25	49.25	0.02479387
11.75	49.25	0.023590805
12.25	49.25	0.020073431
12.75	49.25	0.022584692
13.25	49.25	0.02646463
13.75	49.25	0.025930494
14.25	49.25	0.01835007
14.75	49.25	0.016541003
15.25	49.25	0.018432084
15.75	49.25	0.01575074
16.25	49.25	0.014136637
16.75	49.25	0.014758932
17.25	49.25	0.017509434
17.75	49.25	0.022367274
18.25	49.25	0.020602209
18.75	49.25	0.020338979
19.25	49.25	0.018868027
19.75	49.25	0.018767027
20.25	49.25	0.019721732
20.75	49.25	0.022662003
21.25	49.25	0.021537507
21.75	49.25	0.022146536
22.25	49.25	0.021680945
22.75	49.25	0.022462828
23.25	49.25	0.021468314
23.75	49.25	0.01604168
24.25	49.25	0.013394114
24.75	49.25	0.011471405
25.25	49.25	0.01254771
25.75	49.25	0.012830206
26.25	49.25	0.012624233
26.75	49.25	0.011507323
27.25	49.25	0.010435609
27.75	49.25	0.010149686
28.25	49.25	0.010361517
28.75	49.25	0.011179527
29.25	49.25	0.011152471
29.75	49.25	0.010735684
30.25	49.25	0.01124036
30.75	49.25	0.012728804
31.25	49.25	0.012894696
31.75	49.25	0.013183722
32.25	49.25	0.013677434
32.75	49.25	0.014332035
33.25	49.25	0.013984378
33.75	49.25	0.012986088
34.25	49.25	0.012225962
34.75	49.25	0.012658933
35.25	49.25	0.011658939
35.75	49.25	0.011410112
36.25	49.25	0.012203064
36.75	49.25	0.011986993
37.25	49.25	0.011859101
37.75	49.25	0.012234994
38.25	49.25	0.012437394
38.75	49.25	0.012837162
39.25	49.25	0.013392044
39.75	49.25	0.013780093
-4.75	48.75	0.03055531
-4.25	48.75	0.029607544
-3.75	48.75	0.027163002
-3.25	48.75	0.027225141
-2.75	48.75	0.026183639
-2.25	48.75	0.025608766
-1.75	48.75	0.027048044
-1.25	48.75	0.027452956
-0.75	48.75	0.027432523
-0.25	48.75	0.027279499
0.25	48.75	0.027842085
0.75	48.75	0.027635737
1.25	48.75	0.027310532
1.75	48.75	0.027378325
2.25	48.75	0.026945482
2.75	48.75	0.026666662
3.25	48.75	0.027361786
3.75	48.75	0.027174986
4.25	48.75	0.026894683
4.75	48.75	0.027076133
5.25	48.75	0.027388658
5.75	48.75	0.027299152
6.25	48.75	0.027323062
6.75	48.75	0.027236224
7.25	48.75	0.026609034
7.75	48.75	0.02300774
8.25	48.75	0.025664507
8.75	48.75	0.026435348
9.25	48.75	0.027313658
9.75	48.75	0.02725028
10.25	48.75	0.026503592
10.75	48.75	0.026000013
11.25	48.75	0.024528429
11.75	48.75	0.023339145
12.25	48.75	0.021484167
12.75	48.75	0.018863954
13.25	48.75	0.019912507
13.75	48.75	0.023260334
14.25	48.75	0.02167339
14.75	48.75	0.022232117
15.25	48.75	0.02047303
15.75	48.75	0.013716018
16.25	48.75	0.012836776
16.75	48.75	0.012770562
17.25	48.75	0.01722135
17.75	48.75	0.016710802
18.25	48.75	0.013620414
18.75	48.75	0.015794695
19.25	48.75	0.015460551
19.75	48.75	0.016674074
20.25	48.75	0.016289014
20.75	48.75	0.015249439
21.25	48.75	0.01481477
21.75	48.75	0.014639289
22.25	48.75	0.014141921
22.75	48.75	0.017415291
23.25	48.75	0.022159873
23.75	48.75	0.02374314
24.25	48.75	0.017678127
24.75	48.75	0.012532711
25.25	48.75	0.010903116
25.75	48.75	0.010840099
26.25	48.75	0.01042741
26.75	48.75	0.010231958
27.25	48.75	0.010144979
27.75	48.75	0.010577464
28.25	48.75	0.010629468
28.75	48.75	0.011224451
29.25	48.75	0.011406182
29.75	48.75	0.011234138
30.25	48.75	0.011384196
30.75	48.75	0.011859887
31.25	48.75	0.011148052
31.75	48.75	0.011336935
32.25	48.75	0.012614225
32.75	48.75	0.01394445
33.25	48.75	0.014137609
33.75	48.75	0.013625218
34.25	48.75	0.013269727
34.75	48.75	0.014227733
35.25	48.75	0.013212767
35.75	48.75	0.012466438
36.25	48.75	0.012154115
36.75	48.75	0.011108566
37.25	48.75	0.011102228
37.75	48.75	0.011900169
38.25	48.75	0.012196775
38.75	48.75	0.012596428
39.25	48.75	0.01235479
39.75	48.75	0.011838813
-4.25	48.25	0.029024164
-3.75	48.25	0.026992327
-3.25	48.25	0.026102764
-2.75	48.25	0.025705946
-2.25	48.25	0.02634819
-1.75	48.25	0.027766452
-1.25	48.25	0.02729205
-0.75	48.25	0.026536632
-0.25	48.25	0.026321115
0.25	48.25	0.026392283
0.75	48.25	0.026677827
1.25	48.25	0.026962672
1.75	48.25	0.026968188
2.25	48.25	0.02641611
2.75	48.25	0.02609325
3.25	48.25	0.02614981
3.75	48.25	0.025717196
4.25	48.25	0.025402466
4.75	48.25	0.02579777
5.25	48.25	0.026300533
5.75	48.25	0.026036057
6.25	48.25	0.026338026
6.75	48.25	0.027045241
7.25	48.25	0.025831866
7.75	48.25	0.02244209
8.25	48.25	0.026584617
8.75	48.25	0.026788648
9.25	48.25	0.026975566
9.75	48.25	0.026650298
10.25	48.25	0.026711236
10.75	48.25	0.026517794
11.25	48.25	0.02483736
11.75	48.25	0.022172276
12.25	48.25	0.018425318
12.75	48.25	0.01651459
13.25	48.25	0.017639518
13.75	48.25	0.017608915
14.25	48.25	0.015162291
14.75	48.25	0.016601791
15.25	48.25	0.019656766
15.75	48.25	0.017365204
16.25	48.25	0.017410396
16.75	48.25	0.01668848
17.25	48.25	0.013982876
17.75	48.25	0.010810137
18.25	48.25	0.010511154
18.75	48.25	0.01033509
19.25	48.25	0.010674438
19.75	48.25	0.011726828
20.25	48.25	0.012616224
20.75	48.25	0.013834166
21.25	48.25	0.014430838
21.75	48.25	0.013730338
22.25	48.25	0.011597727
22.75	48.25	0.010662939
23.25	48.25	0.012724873
23.75	48.25	0.018126938
24.25	48.25	0.018907754
24.75	48.25	0.015589396
25.25	48.25	0.011283492
25.75	48.25	0.011515528
26.25	48.25	0.012384102
26.75	48.25	0.012112354
27.25	48.25	0.01197298
27.75	48.25	0.011279104
28.25	48.25	0.010781898
28.75	48.25	0.010607746
29.25	48.25	0.010596141
29.75	48.25	0.010784122
30.25	48.25	0.010687111
30.75	48.25	0.010466994
31.25	48.25	0.010559088
31.75	48.25	0.010825445
32.25	48.25	0.011761401
32.75	48.25	0.013039195
33.25	48.25	0.013236055
33.75	48.25	0.013714723
34.25	48.25	0.013869655
34.75	48.25	0.014322806
35.25	48.25	0.014517832
35.75	48.25	0.01443659
36.25	48.25	0.013629639
36.75	48.25	0.013194298
37.25	48.25	0.013258733
37.75	48.25	0.013600693
38.25	48.25	0.013507365
38.75	48.25	0.012004228
39.25	48.25	0.010841744
39.75	48.25	0.010437475
-3.75	47.75	0.027924405
-3.25	47.75	0.027259078
-2.75	47.75	0.026291168
-2.25	47.75	0.02605729
-1.75	47.75	0.026757009
-1.25	47.75	0.026840154
-0.75	47.75	0.026330006
-0.25	47.75	0.025137452
0.25	47.75	0.02531535
0.75	47.75	0.025973373
1.25	47.75	0.026090926
1.75	47.75	0.024883532
2.25	47.75	0.024537998
2.75	47.75	0.024660116
3.25	47.75	0.024482766
3.75	47.75	0.023560378
4.25	47.75	0.023781084
4.75	47.75	0.024264753
5.25	47.75	0.023633226
5.75	47.75	0.023867634
6.25	47.75	0.024431307
6.75	47.75	0.027289209
7.25	47.75	0.025047198
7.75	47.75	0.02335765
8.25	47.75	0.023278415
8.75	47.75	0.020817735
9.25	47.75	0.01952227
9.75	47.75	0.019579575
10.25	47.75	0.025948918
10.75	47.75	0.024745836
11.25	47.75	0.019131764
11.75	47.75	0.017238802
12.25	47.75	0.016515656
12.75	47.75	0.017685975
13.25	47.75	0.016756186
13.75	47.75	0.02143035
14.25	47.75	0.019744847
14.75	47.75	0.020399182
15.25	47.75	0.023385204
15.75	47.75	0.021769229
16.25	47.75	0.017185104
16.75	47.75	0.011967629
17.25	47.75	0.011250276
17.75	47.75	0.012892903
18.25	47.75	0.011260642
18.75	47.75	0.00983035
19.25	47.75	0.009968519
19.75	47.75	0.01164319
20.25	47.75	0.013071224
20.75	47.75	0.014264747
21.25	47.75	0.013912472
21.75	47.75	0.012184907
22.25	47.75	0.010730284
22.75	47.75	0.009559001
23.25	47.75	0.008695867
23.75	47.75	0.009526987
24.25	47.75	0.014444801
24.75	47.75	0.017564972
25.25	47.75	0.016233727
25.75	47.75	0.01494727
26.25	47.75	0.012769199
26.75	47.75	0.015062828
27.25	47.75	0.014416553
27.75	47.75	0.01309808
28.25	47.75	0.012534945
28.75	47.75	0.012248752
29.25	47.75	0.011700155
29.75	47.75	0.010948916
30.25	47.75	0.010540615
30.75	47.75	0.010132113
31.25	47.75	0.010801993
31.75	47.75	0.011524492
32.25	47.75	0.012789568
32.75	47.75	0.013772777
33.25	47.75	0.013745114
33.75	47.75	0.014679647
34.25	47.75	0.015263406
34.75	47.75	0.015185227
35.25	47.75	0.014883845
35.75	47.75	0.014880422
36.25	47.75	0.015984923
36.75	47.75	0.015601678
37.25	47.75	0.014733474
37.75	47.75	0.013915934
38.25	47.75	0.013118427
38.75	47.75	0.012867923
39.25	47.75	0.01165543
39.75	47.75	0.010913065
-2.25	47.25	0.025412559
-1.75	47.25	0.026102695
-1.25	47.25	0.026827955
-0.75	47.25	0.026728588
-0.25	47.25	0.025572872
0.25	47.25	0.0243197
0.75	47.25	0.024696607
1.25	47.25	0.025071321
1.75	47.25	0.0240514
2.25	47.25	0.022982462
2.75	47.25	0.022087904
3.25	47.25	0.020896832
3.75	47.25	0.021368568
4.25	47.25	0.0223936
4.75	47.25	0.020551423
5.25	47.25	0.017969295
5.75	47.25	0.023333882
6.25	47.25	0.026152188
6.75	47.25	0.026991205
7.25	47.25	0.023759834
7.75	47.25	0.020965381
8.25	47.25	0.019236249
8.75	47.25	0.020145138
9.25	47.25	0.022158033
9.75	47.25	0.020426954
10.25	47.25	0.027833952
10.75	47.25	0.027328044
11.25	47.25	0.023823444
11.75	47.25	0.024700641
12.25	47.25	0.025046381
12.75	47.25	0.024657262
13.25	47.25	0.023751651
13.75	47.25	0.024303736
14.25	47.25	0.023119538
14.75	47.25	0.022609144
15.25	47.25	0.015041718
15.75	47.25	0.010957012
16.25	47.25	0.011650715
16.75	47.25	0.013224385
17.25	47.25	0.014701073
17.75	47.25	0.018795035
18.25	47.25	0.013852337
18.75	47.25	0.012182493
19.25	47.25	0.012819164
19.75	47.25	0.012912307
20.25	47.25	0.012961356
20.75	47.25	0.013002396
21.25	47.25	0.013595432
21.75	47.25	0.0130128
22.25	47.25	0.010664341
22.75	47.25	0.00893126
23.25	47.25	0.009946978
23.75	47.25	0.010314928
24.25	47.25	0.010875347
24.75	47.25	0.013762594
25.25	47.25	0.017241745
25.75	47.25	0.016792996
26.25	47.25	0.01203985
26.75	47.25	0.015165893
27.25	47.25	0.016183194
27.75	47.25	0.015609328
28.25	47.25	0.015523219
28.75	47.25	0.015040565
29.25	47.25	0.014347974
29.75	47.25	0.014383404
30.25	47.25	0.014009825
30.75	47.25	0.013743675
31.25	47.25	0.014114202
31.75	47.25	0.014396236
32.25	47.25	0.014609574
32.75	47.25	0.014463712
33.25	47.25	0.014307347
33.75	47.25	0.015724052
34.25	47.25	0.015703772
34.75	47.25	0.015801959
35.25	47.25	0.01482324
35.75	47.25	0.014612163
36.25	47.25	0.015819203
36.75	47.25	0.015375578
37.25	47.25	0.01338226
37.75	47.25	0.011614268
38.25	47.25	0.011176688
-2.25	46.75	0.026824765
-1.75	46.75	0.026653947
-1.25	46.75	0.026240683
-0.75	46.75	0.024855528
-0.25	46.75	0.024083848
0.25	46.75	0.022060864
0.75	46.75	0.020989085
1.25	46.75	0.02173262
1.75	46.75	0.023844777
2.25	46.75	0.022609534
2.75	46.75	0.020275158
3.25	46.75	0.017042542
3.75	46.75	0.014325481
4.25	46.75	0.01603741
4.75	46.75	0.014421712
5.25	46.75	0.01499339
5.75	46.75	0.020922709
6.25	46.75	0.02612696
6.75	46.75	0.020041961
7.25	46.75	0.020271707
7.75	46.75	0.024660828
8.25	46.75	0.026538718
8.75	46.75	0.026470644
9.25	46.75	0.025949906
9.75	46.75	0.026401374
10.25	46.75	0.027464551
10.75	46.75	0.025605515
11.25	46.75	0.019394674
11.75	46.75	0.023609498
12.25	46.75	0.024130102
12.75	46.75	0.019965354
13.25	46.75	0.017798858
13.75	46.75	0.019375811
14.25	46.75	0.016494711
14.75	46.75	0.017810356
15.25	46.75	0.017828699
15.75	46.75	0.01293836
16.25	46.75	0.012851568
16.75	46.75	0.012943302
17.25	46.75	0.01273079
17.75	46.75	0.012547113
18.25	46.75	0.012109383
18.75	46.75	0.01254722
19.25	46.75	0.013589936
19.75	46.75	0.013452949
20.25	46.75	0.013364595
20.75	46.75	0.013396696
21.25	46.75	0.013327064
21.75	46.75	0.013897171
22.25	46.75	0.013130584
22.75	46.75	0.013925066
23.25	46.75	0.012036279
23.75	46.75	0.013121106
24.25	46.75	0.01269937
24.75	46.75	0.010361516
25.25	46.75	0.013624604
25.75	46.75	0.015820273
26.25	46.75	0.014063017
26.75	46.75	0.015018434
27.25	46.75	0.018157245
27.75	46.75	0.01802305
28.25	46.75	0.016405213
28.75	46.75	0.016513738
29.25	46.75	0.016142349
29.75	46.75	0.015811877
30.25	46.75	0.015946786
30.75	46.75	0.016129742
31.25	46.75	0.016369915
31.75	46.75	0.016522224
32.25	46.75	0.015836697
32.75	46.75	0.014422728
33.25	46.75	0.014398535
33.75	46.75	0.0153266
34.25	46.75	0.015327771
34.75	46.75	0.014725678
35.25	46.75	0.013116517
35.75	46.75	0.012185589
36.25	46.75	0.012703159
36.75	46.75	0.011612986
-1.25	46.25	0.025502124
-0.75	46.25	0.02008352
-0.25	46.25	0.017572972
0.25	46.25	0.01772156
0.75	46.25	0.01840343
1.25	46.25	0.020080995
1.75	46.25	0.022618647
2.25	46.25	0.023453645
2.75	46.25	0.022723049
3.25	46.25	0.017658345
3.75	46.25	0.01630939
4.25	46.25	0.012645842
4.75	46.25	0.013574403
5.25	46.25	0.015824455
5.75	46.25	0.014940038
6.25	46.25	0.012384749
6.75	46.25	0.021010282
7.25	46.25	0.026208644
7.75	46.25	0.026587698
8.25	46.25	0.021976225
8.75	46.25	0.014681042
9.25	46.25	0.019148447
9.75	46.25	0.022860606
10.25	46.25	0.023490774
10.75	46.25	0.021729745
11.25	46.25	0.017345708
11.75	46.25	0.019221841
12.25	46.25	0.015939023
12.75	46.25	0.012573503
13.25	46.25	0.01051979
13.75	46.25	0.01256225
14.25	46.25	0.015514385
14.75	46.25	0.015704882
15.25	46.25	0.014574161
15.75	46.25	0.012364734
16.25	46.25	0.010597997
16.75	46.25	0.009447468
17.25	46.25	0.010116713
17.75	46.25	0.012171752
18.25	46.25	0.011836372
18.75	46.25	0.012844223
19.25	46.25	0.013740371
19.75	46.25	0.014287249
20.25	46.25	0.013772074
20.75	46.25	0.013929284
21.25	46.25	0.013572933
21.75	46.25	0.013022068
22.25	46.25	0.012877788
22.75	46.25	0.014673391
23.25	46.25	0.014911835
23.75	46.25	0.01206034
24.25	46.25	0.013387972
24.75	46.25	0.012963352
25.25	46.25	0.012040443
25.75	46.25	0.01372336
26.25	46.25	0.015368311
26.75	46.25	0.01408252
27.25	46.25	0.017217539
27.75	46.25	0.017804422
28.25	46.25	0.016478262
28.75	46.25	0.016395615
29.25	46.25	0.016012079
29.75	46.25	0.015579641
30.25	46.25	0.01463131
30.75	46.25	0.01341401
31.75	46.25	0.01349668
32.25	46.25	0.014015116
32.75	46.25	0.013723383
33.25	46.25	0.013258521
33.75	46.25	0.013318014
34.25	46.25	0.012701094
34.75	46.25	0.012041688
-1.25	45.75	0.020696713
-0.75	45.75	0.018298582
-0.25	45.75	0.014760694
0.25	45.75	0.012002502
0.75	45.75	0.013475237
1.25	45.75	0.01473379
1.75	45.75	0.018993215
2.25	45.75	0.024022855
2.75	45.75	0.026962694
3.25	45.75	0.01928282
3.75	45.75	0.020524982
4.25	45.75	0.013736691
4.75	45.75	0.01525408
5.25	45.75	0.013246704
5.75	45.75	0.008014003
6.25	45.75	0.013395368
6.75	45.75	0.025483197
7.25	45.75	0.026537624
7.75	45.75	0.023722568
8.25	45.75	0.011669384
8.75	45.75	0.00724631
9.25	45.75	0.009038862
9.75	45.75	0.011613497
10.25	45.75	0.014473982
10.75	45.75	0.014735433
11.25	45.75	0.013822161
11.75	45.75	0.01130656
12.25	45.75	0.010381687
12.75	45.75	0.008057721
13.25	45.75	0.006067807
13.75	45.75	0.004929729
14.25	45.75	0.015793067
14.75	45.75	0.018849492
15.25	45.75	0.013655238
15.75	45.75	0.012845294
16.25	45.75	0.012656152
16.75	45.75	0.011919586
17.25	45.75	0.011454326
17.75	45.75	0.012451489
18.25	45.75	0.012697921
18.75	45.75	0.014035392
19.25	45.75	0.014144639
19.75	45.75	0.01424491
20.25	45.75	0.014304384
20.75	45.75	0.01368888
21.25	45.75	0.01321926
21.75	45.75	0.012481769
22.25	45.75	0.011978118
22.75	45.75	0.011797488
23.25	45.75	0.013939106
23.75	45.75	0.014875675
24.25	45.75	0.014257231
24.75	45.75	0.015502304
25.25	45.75	0.013262576
25.75	45.75	0.01275849
26.25	45.75	0.018233492
26.75	45.75	0.015941925
27.25	45.75	0.014917269
27.75	45.75	0.016107571
28.25	45.75	0.015989372
28.75	45.75	0.01602201
29.25	45.75	0.01541857
29.75	45.75	0.014953744
30.25	45.75	0.013970545
32.75	45.75	0.012372693
33.25	45.75	0.012621743
33.75	45.75	0.012975068
34.25	45.75	0.011922869
34.75	45.75	0.012452892
-1.25	45.25	0.016095951
-0.75	45.25	0.013473468
-0.25	45.25	0.007169992
0.25	45.25	0.005375309
0.75	45.25	0.005285423
1.25	45.25	0.006095584
1.75	45.25	0.01002283
2.25	45.25	0.01590043
2.75	45.25	0.025475882
3.25	45.25	0.021311662
3.75	45.25	0.019936034
4.25	45.25	0.018999407
4.75	45.25	0.017229297
5.25	45.25	0.014209598
5.75	45.25	0.015437548
6.25	45.25	0.025354607
6.75	45.25	0.026594012
7.25	45.25	0.02336877
7.75	45.25	0.013935982
8.25	45.25	0.009635512
8.75	45.25	0.008526836
9.25	45.25	0.009441806
9.75	45.25	0.010550684
10.25	45.25	0.011319861
10.75	45.25	0.013162858
11.25	45.25	0.010877307
11.75	45.25	0.005058245
12.25	45.25	0.002813271
13.75	45.25	0.004321548
14.25	45.25	0.007192752
14.75	45.25	0.019786878
15.25	45.25	0.017105536
15.75	45.25	0.014000049
16.25	45.25	0.013313271
16.75	45.25	0.013057327
17.25	45.25	0.01329996
17.75	45.25	0.013455468
18.25	45.25	0.012626911
18.75	45.25	0.012898524
19.25	45.25	0.013477329
19.75	45.25	0.014552735
20.25	45.25	0.013852292
20.75	45.25	0.012481416
21.25	45.25	0.011275707
21.75	45.25	0.011510746
22.25	45.25	0.013956144
22.75	45.25	0.018960987
23.25	45.25	0.01649831
23.75	45.25	0.019739132
24.25	45.25	0.017114948
24.75	45.25	0.018547566
25.25	45.25	0.018832626
25.75	45.25	0.018383322
26.25	45.25	0.017500396
26.75	45.25	0.01452536
27.25	45.25	0.012530969
27.75	45.25	0.012878914
28.25	45.25	0.014834324
28.75	45.25	0.015181287
29.25	45.25	0.013455641
29.75	45.25	0.011501503
32.25	45.25	0.01151987
32.75	45.25	0.011732248
33.25	45.25	0.011226703
33.75	45.25	0.011713864
34.25	45.25	0.011124147
34.75	45.25	0.013435086
35.25	45.25	0.012484792
35.75	45.25	0.011978662
36.25	45.25	0.013387323
36.75	45.25	0.01455477
-1.25	44.75	0.01493278
-0.75	44.75	0.007255354
-0.25	44.75	0.004510065
0.25	44.75	0.004675446
0.75	44.75	0.004881792
1.25	44.75	0.004900514
1.75	44.75	0.005982293
2.25	44.75	0.01130097
2.75	44.75	0.017220728
3.25	44.75	0.021892521
3.75	44.75	0.023360561
4.25	44.75	0.019398919
4.75	44.75	0.010399085
5.25	44.75	0.018729312
5.75	44.75	0.020062977
6.25	44.75	0.021536085
6.75	44.75	0.026394062
7.25	44.75	0.021079844
7.75	44.75	0.010997214
8.25	44.75	0.007652058
8.75	44.75	0.007862616
9.25	44.75	0.014779982
9.75	44.75	0.012147368
10.25	44.75	0.010157227
10.75	44.75	0.010367735
11.25	44.75	0.009148227
11.75	44.75	0.005956683
12.25	44.75	0.003330028
14.75	44.75	0.02321139
15.25	44.75	0.019646288
15.75	44.75	0.022196105
16.25	44.75	0.021258038
16.75	44.75	0.016329258
17.25	44.75	0.01451815
17.75	44.75	0.012627815
18.25	44.75	0.011995578
18.75	44.75	0.011865908
19.25	44.75	0.012017071
19.75	44.75	0.012272379
20.25	44.75	0.014052299
20.75	44.75	0.0143034
21.25	44.75	0.012592343
21.75	44.75	0.012566918
22.25	44.75	0.014177537
22.75	44.75	0.014951853
23.25	44.75	0.014459808
23.75	44.75	0.013928733
24.25	44.75	0.013326703
24.75	44.75	0.013433937
25.25	44.75	0.013198188
25.75	44.75	0.012551166
26.25	44.75	0.012789313
26.75	44.75	0.011864233
27.25	44.75	0.01124938
27.75	44.75	0.011657004
28.25	44.75	0.013104235
28.75	44.75	0.013284282
29.25	44.75	0.01016316
29.75	44.75	0.00886973
33.25	44.75	0.01165261
33.75	44.75	0.013154855
34.25	44.75	0.014994162
34.75	44.75	0.013486418
-1.25	44.25	0.011731939
-0.75	44.25	0.00451983
-0.25	44.25	0.004707034
0.25	44.25	0.004330012
0.75	44.25	0.004648554
1.25	44.25	0.004165571
1.75	44.25	0.003835431
2.25	44.25	0.01117561
2.75	44.25	0.018030755
3.25	44.25	0.019572914
3.75	44.25	0.020103549
4.25	44.25	0.009280032
4.75	44.25	0.006039024
5.25	44.25	0.017479356
5.75	44.25	0.022679336
6.25	44.25	0.016746184
6.75	44.25	0.023847279
7.25	44.25	0.020375732
7.75	44.25	0.015946746
8.25	44.25	0.008912952
9.25	44.25	0.013985567
9.75	44.25	0.010208263
10.25	44.25	0.010017168
10.75	44.25	0.012112888
11.25	44.25	0.011610311
11.75	44.25	0.008368237
12.25	44.25	0.006450789
12.75	44.25	0.006636191
15.25	44.25	0.010686173
15.75	44.25	0.012818826
16.25	44.25	0.016483486
16.75	44.25	0.019485932
17.25	44.25	0.020349126
17.75	44.25	0.017439114
18.25	44.25	0.012416148
18.75	44.25	0.013281255
19.25	44.25	0.013260403
19.75	44.25	0.013579306
20.25	44.25	0.014959433
20.75	44.25	0.014375408
21.25	44.25	0.013575529
21.75	44.25	0.014173692
22.25	44.25	0.016016794
22.75	44.25	0.016632453
23.25	44.25	0.017090887
23.75	44.25	0.016101659
24.25	44.25	0.014230128
24.75	44.25	0.012761249
25.25	44.25	0.012038877
25.75	44.25	0.012113269
26.25	44.25	0.012712778
26.75	44.25	0.013109174
27.25	44.25	0.01319503
27.75	44.25	0.014126389
28.25	44.25	0.014123828
28.75	44.25	0.012531123
-8.25	43.75	0.02651607
-7.75	43.75	0.024983172
-7.25	43.75	0.025858696
-6.75	43.75	0.024860517
-6.25	43.75	0.022270123
-5.75	43.75	0.009311383
-5.25	43.75	0.00708793
-1.25	43.75	0.008401766
-0.75	43.75	0.004354971
-0.25	43.75	0.00499658
0.25	43.75	0.005010243
0.75	43.75	0.0049738
1.25	43.75	0.005181579
1.75	43.75	0.006601801
2.25	43.75	0.013582674
2.75	43.75	0.021586627
3.25	43.75	0.018652191
3.75	43.75	0.010943936
4.25	43.75	0.011009341
4.75	43.75	0.013374386
5.25	43.75	0.01658889
5.75	43.75	0.02150754
6.25	43.75	0.020700414
6.75	43.75	0.015549123
7.25	43.75	0.00945042
7.75	43.75	0.01074078
10.25	43.75	0.006230234
10.75	43.75	0.008551746
11.25	43.75	0.011672446
11.75	43.75	0.015616944
12.25	43.75	0.016995722
12.75	43.75	0.010376317
13.25	43.75	0.004796593
13.75	43.75	0.003809009
15.75	43.75	0.01001366
16.25	43.75	0.0101327
16.75	43.75	0.015294408
17.25	43.75	0.017793667
17.75	43.75	0.016898976
18.25	43.75	0.01513444
18.75	43.75	0.014535317
19.25	43.75	0.012150716
19.75	43.75	0.013583727
20.25	43.75	0.014204788
20.75	43.75	0.013010331
21.25	43.75	0.012212941
21.75	43.75	0.014174324
22.25	43.75	0.015847857
22.75	43.75	0.016204711
23.25	43.75	0.016514992
23.75	43.75	0.015975667
24.25	43.75	0.014611705
24.75	43.75	0.013609055
25.25	43.75	0.012552212
25.75	43.75	0.012631072
26.25	43.75	0.013891382
26.75	43.75	0.014929392
27.25	43.75	0.015323439
27.75	43.75	0.014775965
28.25	43.75	0.013145564
28.75	43.75	0.011745195
-9.25	43.25	0.027207808
-8.75	43.25	0.025998406
-8.25	43.25	0.022062469
-7.75	43.25	0.02423991
-7.25	43.25	0.023710463
-6.75	43.25	0.024870856
-6.25	43.25	0.025135242
-5.75	43.25	0.019428365
-5.25	43.25	0.017866121
-4.75	43.25	0.021491162
-4.25	43.25	0.018034273
-3.75	43.25	0.017294906
-3.25	43.25	0.01899944
-2.75	43.25	0.015539074
-2.25	43.25	0.015573334
-1.75	43.25	0.016945631
-1.25	43.25	0.013365352
-0.75	43.25	0.009774196
-0.25	43.25	0.010764894
0.25	43.25	0.007996786
0.75	43.25	0.005357441
1.25	43.25	0.004628108
1.75	43.25	0.008974783
2.25	43.25	0.016601223
2.75	43.25	0.01794233
3.25	43.25	0.013530997
3.75	43.25	0.005555492
4.75	43.25	0.01895457
5.25	43.25	0.01983015
5.75	43.25	0.018374852
6.25	43.25	0.019380055
6.75	43.25	0.01944827
10.25	43.25	0.003238675
10.75	43.25	0.004931722
11.25	43.25	0.009812754
11.75	43.25	0.011491363
12.25	43.25	0.013792605
12.75	43.25	0.017007662
13.25	43.25	0.009494842
13.75	43.25	0.005047301
17.25	43.25	0.010006016
17.75	43.25	0.009617239
18.25	43.25	0.01277918
18.75	43.25	0.016287686
19.25	43.25	0.017185375
19.75	43.25	0.015429374
20.25	43.25	0.016418162
20.75	43.25	0.016574692
21.25	43.25	0.013947746
21.75	43.25	0.013678564
22.25	43.25	0.014883872
22.75	43.25	0.017754217
23.25	43.25	0.015617777
23.75	43.25	0.015162948
24.25	43.25	0.014447566
24.75	43.25	0.014381456
25.25	43.25	0.013661321
25.75	43.25	0.01344247
26.25	43.25	0.013650759
26.75	43.25	0.014060449
27.25	43.25	0.014672356
27.75	43.25	0.014644595
-9.25	42.75	0.02579087
-8.75	42.75	0.019699851
-8.25	42.75	0.017727433
-7.75	42.75	0.016686384
-7.25	42.75	0.015297347
-6.75	42.75	0.016508747
-6.25	42.75	0.017073006
-5.75	42.75	0.017072493
-5.25	42.75	0.014511989
-4.75	42.75	0.017813989
-4.25	42.75	0.018484572
-3.75	42.75	0.020394715
-3.25	42.75	0.020598966
-2.75	42.75	0.013453299
-2.25	42.75	0.008181052
-1.75	42.75	0.008684538
-1.25	42.75	0.01220446
-0.75	42.75	0.016446733
-0.25	42.75	0.021897404
0.25	42.75	0.022370156
0.75	42.75	0.023015902
1.25	42.75	0.020502897
1.75	42.75	0.020186747
2.25	42.75	0.01928526
2.75	42.75	0.014354591
3.25	42.75	0.008765425
8.75	42.75	0.02177953
9.25	42.75	0.014614542
10.75	42.75	0.004288026
11.25	42.75	0.00914315
11.75	42.75	0.012444315
12.25	42.75	0.012798116
