Lon	Lat	year	NATURAL	FOREST	BARREN
  8.25	40.25	2010	0.0000000	0.0069719	0.9930281
  8.25	40.75	2010	0.0000000	0.0135572	0.9864428
  8.25	43.75	2010	0.0000000	0.0234798	0.9765202
  8.25	44.25	2010	0.0000000	0.6019695	0.3980305
  8.25	44.75	2010	0.0000000	0.3295574	0.6704426
  8.25	45.25	2010	0.0000000	0.1073957	0.8926043
  8.25	45.75	2010	0.0000000	0.5821507	0.4178493
  8.25	46.25	2010	0.0000000	0.4189871	0.5810129
  8.25	46.75	2010	0.0000000	0.2335892	0.7664108
  8.25	47.25	2010	0.0000000	0.2459797	0.7540203
  8.25	47.75	2010	0.0000000	0.5293476	0.4706524
  8.25	48.25	2010	0.0000000	0.6989039	0.3010961
  8.25	48.75	2010	0.0000000	0.5328436	0.4671564
  8.25	49.25	2010	0.0000000	0.3217233	0.6782767
  8.25	49.75	2010	0.0000000	0.0579690	0.9420310
  8.25	50.25	2010	0.0000000	0.4216885	0.5783115
  8.25	50.75	2010	0.0000000	0.5519997	0.4480003
  8.25	51.25	2010	0.0000000	0.6949206	0.3050794
  8.25	51.75	2010	0.0000000	0.0535035	0.9464965
  8.25	52.25	2010	0.0000000	0.1571335	0.8428665
  8.25	52.75	2010	0.0000000	0.1020513	0.8979487
  8.25	53.25	2010	0.0000000	0.0463474	0.9536526
  8.25	53.75	2010	0.0000000	0.0061664	0.9938336
  8.25	55.25	2010	0.0000000	0.0079558	0.9920442
  8.25	55.75	2010	0.0000000	0.0659850	0.9340150
  8.25	56.25	2010	0.0000000	0.1090606	0.8909394
  8.25	56.75	2010	0.0000000	0.0397463	0.9602537
  8.25	57.25	2010	0.0000000	0.0033622	0.9966378
  8.75	38.75	2010	0.0000000	0.0177390	0.9822610
  8.75	39.25	2010	0.0000000	0.2137673	0.7862327
  8.75	39.75	2010	0.0000000	0.0786435	0.9213565
  8.75	40.25	2010	0.0000000	0.1419794	0.8580206
  8.75	40.75	2010	0.0000000	0.0927017	0.9072983
  8.75	41.25	2010	0.0000000	0.0018287	0.9981713
  8.75	41.75	2010	0.0000000	0.1802779	0.8197221
  8.75	42.25	2010	0.0000000	0.2484343	0.7515657
  8.75	42.75	2010	0.0000000	0.0181767	0.9818233
  8.75	44.25	2010	0.0000000	0.1347253	0.8652747
  8.75	44.75	2010	0.0000000	0.3432654	0.6567346
  8.75	45.25	2010	0.0000000	0.0121875	0.9878125
  8.75	45.75	2010	0.0000000	0.2306747	0.7693253
  8.75	46.25	2010	0.0000000	0.5738721	0.4261279
  8.75	46.75	2010	0.0000000	0.1929345	0.8070655
  8.75	47.25	2010	0.0000000	0.3251317	0.6748683
  8.75	47.75	2010	0.0000000	0.3674354	0.6325646
  8.75	48.25	2010	0.0000000	0.4063510	0.5936490
  8.75	48.75	2010	0.0000000	0.4329986	0.5670014
  8.75	49.25	2010	0.0000000	0.3512946	0.6487054
  8.75	49.75	2010	0.0000000	0.4106098	0.5893902
  8.75	50.25	2010	0.0000000	0.2751918	0.7248082
  8.75	50.75	2010	0.0000000	0.4140518	0.5859482
  8.75	51.25	2010	0.0000000	0.5173003	0.4826997
  8.75	51.75	2010	0.0000000	0.3083052	0.6916948
  8.75	52.25	2010	0.0000000	0.0846714	0.9153286
  8.75	52.75	2010	0.0000000	0.0806374	0.9193626
  8.75	53.25	2010	0.0000000	0.0680280	0.9319720
  8.75	53.75	2010	0.0000000	0.0469359	0.9530641
  8.75	54.25	2010	0.0000000	0.0022514	0.9977486
  8.75	54.75	2010	0.0000000	0.0163405	0.9836595
  8.75	55.25	2010	0.0000000	0.0219789	0.9780211
  8.75	55.75	2010	0.0000000	0.0915033	0.9084967
  8.75	56.25	2010	0.0000000	0.0941727	0.9058273
  8.75	56.75	2010	0.0000000	0.0255511	0.9744489
  8.75	57.25	2010	0.0000000	0.0571470	0.9428530
  9.25	38.75	2010	0.0000000	0.0000000	1.0000000
  9.25	39.25	2010	0.0000000	0.1009774	0.8990226
  9.25	39.75	2010	0.0000000	0.2744858	0.7255142
  9.25	40.25	2010	0.0000000	0.2871278	0.7128722
  9.25	40.75	2010	0.0000000	0.3155092	0.6844908
  9.25	41.25	2010	0.0000000	0.0508513	0.9491487
  9.25	41.75	2010	0.0000000	0.3280500	0.6719500
  9.25	42.25	2010	0.0000000	0.4254463	0.5745537
  9.25	42.75	2010	0.0000000	0.0808047	0.9191953
  9.25	44.25	2010	0.0000000	0.2859227	0.7140773
  9.25	44.75	2010	0.0000000	0.6936898	0.3063102
  9.25	45.25	2010	0.0000000	0.0087574	0.9912426
  9.25	45.75	2010	0.0000000	0.3113587	0.6886413
  9.25	46.25	2010	0.0000000	0.5296687	0.4703313
  9.25	46.75	2010	0.0000000	0.2695690	0.7304310
  9.25	47.25	2010	0.0000000	0.3197420	0.6802580
  9.25	47.75	2010	0.0000000	0.2567693	0.7432307
  9.25	48.25	2010	0.0000000	0.4726892	0.5273108
  9.25	48.75	2010	0.0000000	0.2652414	0.7347586
  9.25	49.25	2010	0.0000000	0.3090924	0.6909076
  9.25	49.75	2010	0.0000000	0.6015231	0.3984769
  9.25	50.25	2010	0.0000000	0.4950549	0.5049451
  9.25	50.75	2010	0.0000000	0.4298256	0.5701744
  9.25	51.25	2010	0.0000000	0.3445736	0.6554264
  9.25	51.75	2010	0.0000000	0.3580846	0.6419154
  9.25	52.25	2010	0.0000000	0.2514647	0.7485353
  9.25	52.75	2010	0.0000000	0.1823662	0.8176338
  9.25	53.25	2010	0.0000000	0.1072616	0.8927384
  9.25	53.75	2010	0.0000000	0.0368897	0.9631103
  9.25	54.25	2010	0.0000000	0.0486242	0.9513758
  9.25	54.75	2010	0.0000000	0.0654274	0.9345726
  9.25	55.25	2010	0.0000000	0.0757382	0.9242618
  9.25	55.75	2010	0.0000000	0.1632923	0.8367077
  9.25	56.25	2010	0.0000000	0.2127646	0.7872354
  9.25	56.75	2010	0.0000000	0.0437830	0.9562170
  9.25	57.25	2010	0.0000000	0.0401428	0.9598572
  9.75	39.25	2010	0.0000000	0.0097629	0.9902371
  9.75	39.75	2010	0.0000000	0.0605991	0.9394009
  9.75	40.25	2010	0.0000000	0.0980516	0.9019484
  9.75	40.75	2010	0.0000000	0.0580373	0.9419627
  9.75	41.25	2010	0.0000000	0.0000000	1.0000000
  9.75	42.25	2010	0.0000000	0.0109863	0.9890137
  9.75	42.75	2010	0.0000000	0.0012891	0.9987109
  9.75	44.25	2010	0.0000000	0.6095656	0.3904344
  9.75	44.75	2010	0.0000000	0.5154566	0.4845434
  9.75	45.25	2010	0.0000000	0.0000000	1.0000000
  9.75	45.75	2010	0.0000000	0.4406773	0.5593227
  9.75	46.25	2010	0.0000000	0.3692564	0.6307436
  9.75	46.75	2010	0.0000000	0.2723267	0.7276733
  9.75	47.25	2010	0.0000000	0.4357521	0.5642479
  9.75	47.75	2010	0.0000000	0.2476778	0.7523222
  9.75	48.25	2010	0.0000000	0.3222139	0.6777861
  9.75	48.75	2010	0.0000000	0.4180871	0.5819129
  9.75	49.25	2010	0.0000000	0.3046213	0.6953787
  9.75	49.75	2010	0.0000000	0.2921631	0.7078369
  9.75	50.25	2010	0.0000000	0.5463571	0.4536429
  9.75	50.75	2010	0.0000000	0.4444246	0.5555754
  9.75	51.25	2010	0.0000000	0.5037714	0.4962286
  9.75	51.75	2010	0.0000000	0.4464782	0.5535218
  9.75	52.25	2010	0.0000000	0.1914919	0.8085081
  9.75	52.75	2010	0.0000000	0.3913932	0.6086068
  9.75	53.25	2010	0.0000000	0.2612980	0.7387020
  9.75	53.75	2010	0.0000000	0.0714961	0.9285039
  9.75	54.25	2010	0.0000000	0.1250181	0.8749819
  9.75	54.75	2010	0.0000000	0.0470545	0.9529455
  9.75	55.25	2010	0.0000000	0.0526110	0.9473890
  9.75	55.75	2010	0.0000000	0.1061870	0.8938130
  9.75	56.25	2010	0.0000000	0.2090208	0.7909792
  9.75	56.75	2010	0.0000000	0.1270901	0.8729099
  9.75	57.25	2010	0.0000000	0.0387832	0.9612168
  9.75	57.75	2010	0.0000000	0.0039917	0.9960083
 10.25	43.25	2010	0.0000000	0.0147039	0.9852961
 10.25	43.75	2010	0.0000000	0.1643303	0.8356697
 10.25	44.25	2010	0.0000000	0.7899454	0.2100546
 10.25	44.75	2010	0.0000000	0.2041354	0.7958646
 10.25	45.25	2010	0.0000000	0.0000000	1.0000000
 10.25	45.75	2010	0.0000000	0.5961110	0.4038890
 10.25	46.25	2010	0.0000000	0.4561384	0.5438616
 10.25	46.75	2010	0.0000000	0.1983741	0.8016259
 10.25	47.25	2010	0.0000000	0.3088271	0.6911729
 10.25	47.75	2010	0.0000000	0.3114146	0.6885854
 10.25	48.25	2010	0.0000000	0.2839102	0.7160898
 10.25	48.75	2010	0.0000000	0.3485260	0.6514740
 10.25	49.25	2010	0.0000000	0.3020572	0.6979428
 10.25	49.75	2010	0.0000000	0.2066545	0.7933455
 10.25	50.25	2010	0.0000000	0.3400845	0.6599155
 10.25	50.75	2010	0.0000000	0.4898634	0.5101366
 10.25	51.25	2010	0.0000000	0.3626523	0.6373477
 10.25	51.75	2010	0.0000000	0.4860348	0.5139652
 10.25	52.25	2010	0.0000000	0.1507515	0.8492485
 10.25	52.75	2010	0.0000000	0.4770436	0.5229564
 10.25	53.25	2010	0.0000000	0.2880623	0.7119377
 10.25	53.75	2010	0.0000000	0.1503982	0.8496018
 10.25	54.25	2010	0.0000000	0.0808801	0.9191199
 10.25	54.75	2010	0.0000000	0.0013445	0.9986555
 10.25	55.25	2010	0.0000000	0.0808844	0.9191156
 10.25	55.75	2010	0.0000000	0.0144488	0.9855512
 10.25	56.25	2010	0.0000000	0.0727164	0.9272836
 10.25	56.75	2010	0.0000000	0.0634105	0.9365895
 10.25	57.25	2010	0.0000000	0.0909801	0.9090199
 10.25	57.75	2010	0.0000000	0.0322132	0.9677868
 10.75	42.75	2010	0.0000000	0.0847105	0.9152895
 10.75	43.25	2010	0.0000000	0.4501034	0.5498966
 10.75	43.75	2010	0.0000000	0.2708667	0.7291333
 10.75	44.25	2010	0.0000000	0.7177901	0.2822099
 10.75	44.75	2010	0.0000000	0.0437839	0.9562161
 10.75	45.25	2010	0.0000000	0.0013385	0.9986615
 10.75	45.75	2010	0.0000000	0.6159341	0.3840659
 10.75	46.25	2010	0.0000000	0.4697512	0.5302488
 10.75	46.75	2010	0.0000000	0.2820430	0.7179570
 10.75	47.25	2010	0.0000000	0.4794519	0.5205481
 10.75	47.75	2010	0.0000000	0.3562013	0.6437987
 10.75	48.25	2010	0.0000000	0.3065324	0.6934676
 10.75	48.75	2010	0.0000000	0.2679956	0.7320044
 10.75	49.25	2010	0.0000000	0.3183175	0.6816825
 10.75	49.75	2010	0.0000000	0.3928194	0.6071806
 10.75	50.25	2010	0.0000000	0.3943645	0.6056355
 10.75	50.75	2010	0.0000000	0.4950693	0.5049307
 10.75	51.25	2010	0.0000000	0.1460496	0.8539504
 10.75	51.75	2010	0.0000000	0.5409249	0.4590751
 10.75	52.25	2010	0.0000000	0.1731527	0.8268473
 10.75	52.75	2010	0.0000000	0.3036813	0.6963187
 10.75	53.25	2010	0.0000000	0.3068578	0.6931422
 10.75	53.75	2010	0.0000000	0.1757386	0.8242614
 10.75	54.25	2010	0.0000000	0.0594334	0.9405666
 10.75	54.75	2010	0.0000000	0.0154842	0.9845158
 10.75	55.25	2010	0.0000000	0.0534937	0.9465063
 10.75	55.75	2010	0.0000000	0.0118625	0.9881375
 10.75	56.25	2010	0.0000000	0.1001246	0.8998754
 10.75	56.75	2010	0.0000000	0.0142539	0.9857461
 10.75	57.25	2010	0.0000000	0.0304913	0.9695087
 11.25	42.25	2010	0.0000000	0.0258418	0.9741582
 11.25	42.75	2010	0.0000000	0.1933314	0.8066686
 11.25	43.25	2010	0.0000000	0.4521022	0.5478978
 11.25	43.75	2010	0.0000000	0.3998533	0.6001467
 11.25	44.25	2010	0.0000000	0.6134410	0.3865590
 11.25	44.75	2010	0.0000000	0.0000000	1.0000000
 11.25	45.25	2010	0.0000000	0.0349127	0.9650873
 11.25	45.75	2010	0.0000000	0.6415028	0.3584972
 11.25	46.25	2010	0.0000000	0.7549672	0.2450328
 11.25	46.75	2010	0.0000000	0.5359535	0.4640465
 11.25	47.25	2010	0.0000000	0.4541948	0.5458052
 11.25	47.75	2010	0.0000000	0.4587890	0.5412110
 11.25	48.25	2010	0.0000000	0.2798635	0.7201365
 11.25	48.75	2010	0.0000000	0.3419659	0.6580341
 11.25	49.25	2010	0.0000000	0.4110001	0.5889999
 11.25	49.75	2010	0.0000000	0.4307706	0.5692294
 11.25	50.25	2010	0.0000000	0.5176319	0.4823681
 11.25	50.75	2010	0.0000000	0.4668066	0.5331934
 11.25	51.25	2010	0.0000000	0.1476207	0.8523793
 11.25	51.75	2010	0.0000000	0.2756426	0.7243574
 11.25	52.25	2010	0.0000000	0.2011159	0.7988841
 11.25	52.75	2010	0.0000000	0.2429089	0.7570911
 11.25	53.25	2010	0.0000000	0.3267266	0.6732734
 11.25	53.75	2010	0.0000000	0.1101411	0.8898589
 11.25	54.25	2010	0.0000000	0.0043272	0.9956728
 11.25	54.75	2010	0.0000000	0.0406791	0.9593209
 11.25	55.25	2010	0.0000000	0.0399429	0.9600571
 11.25	55.75	2010	0.0000000	0.0429549	0.9570451
 11.25	58.25	2010	0.0000000	0.0827221	0.9172779
 11.25	58.75	2010	0.0000000	0.3682511	0.6317489
 11.25	59.25	2010	0.0000000	0.0795054	0.9204946
 11.75	42.25	2010	0.0000000	0.0758988	0.9241012
 11.75	42.75	2010	0.0000000	0.3698526	0.6301474
 11.75	43.25	2010	0.0000000	0.2769032	0.7230968
 11.75	43.75	2010	0.0000000	0.7554387	0.2445613
 11.75	44.25	2010	0.0000000	0.2920518	0.7079482
 11.75	44.75	2010	0.0000000	0.0000000	1.0000000
 11.75	45.25	2010	0.0000000	0.0419499	0.9580501
 11.75	45.75	2010	0.0000000	0.2993596	0.7006404
 11.75	46.25	2010	0.0000000	0.6550959	0.3449041
 11.75	46.75	2010	0.0000000	0.5840512	0.4159488
 11.75	47.25	2010	0.0000000	0.4313483	0.5686517
 11.75	47.75	2010	0.0000000	0.6151558	0.3848442
 11.75	48.25	2010	0.0000000	0.2242427	0.7757573
 11.75	48.75	2010	0.0000000	0.3318367	0.6681633
 11.75	49.25	2010	0.0000000	0.4433981	0.5566019
 11.75	49.75	2010	0.0000000	0.5086206	0.4913794
 11.75	50.25	2010	0.0000000	0.4606445	0.5393555
 11.75	50.75	2010	0.0000000	0.4221237	0.5778763
 11.75	51.25	2010	0.0000000	0.0770008	0.9229992
 11.75	51.75	2010	0.0000000	0.0285416	0.9714584
 11.75	52.25	2010	0.0000000	0.2563362	0.7436638
 11.75	52.75	2010	0.0000000	0.1677172	0.8322828
 11.75	53.25	2010	0.0000000	0.2825635	0.7174365
 11.75	53.75	2010	0.0000000	0.2178036	0.7821964
 11.75	54.25	2010	0.0000000	0.0283215	0.9716785
 11.75	54.75	2010	0.0000000	0.0803641	0.9196359
 11.75	55.25	2010	0.0000000	0.1374937	0.8625063
 11.75	55.75	2010	0.0000000	0.1148575	0.8851425
 11.75	56.25	2010	0.0000000	0.0013687	0.9986313
 11.75	57.25	2010	0.0000000	0.0166346	0.9833654
 11.75	57.75	2010	0.0000000	0.1647397	0.8352603
 11.75	58.25	2010	0.0000000	0.5483735	0.4516265
 11.75	58.75	2010	0.0000000	0.6469991	0.3530009
 11.75	59.25	2010	0.0000000	0.3196937	0.6803063
 11.75	59.75	2010	0.0000000	0.2396825	0.7603175
 11.75	63.25	2010	0.0000000	0.0000000	1.0000000
 12.25	37.75	2010	0.0000000	0.0000000	1.0000000
 12.25	41.75	2010	0.0000000	0.0145399	0.9854601
 12.25	42.25	2010	0.0000000	0.1431959	0.8568041
 12.25	42.75	2010	0.0000000	0.3220308	0.6779692
 12.25	43.25	2010	0.0000000	0.4105829	0.5894171
 12.25	43.75	2010	0.0000000	0.5569638	0.4430362
 12.25	44.25	2010	0.0000000	0.0265249	0.9734751
 12.25	44.75	2010	0.0000000	0.0067060	0.9932940
 12.25	45.25	2010	0.0000000	0.0018024	0.9981976
 12.25	45.75	2010	0.0000000	0.0677898	0.9322102
 12.25	46.25	2010	0.0000000	0.6662389	0.3337611
 12.25	46.75	2010	0.0000000	0.4699124	0.5300876
 12.25	47.25	2010	0.0000000	0.3583736	0.6416264
 12.25	47.75	2010	0.0000000	0.4830876	0.5169124
 12.25	48.25	2010	0.0000000	0.2484561	0.7515439
 12.25	48.75	2010	0.0000000	0.2281153	0.7718847
 12.25	49.25	2010	0.0000000	0.4829090	0.5170910
 12.25	49.75	2010	0.0000000	0.5548391	0.4451609
 12.25	50.25	2010	0.0000000	0.4601778	0.5398222
 12.25	50.75	2010	0.0000000	0.1811951	0.8188049
 12.25	51.25	2010	0.0000000	0.0557873	0.9442127
 12.25	51.75	2010	0.0000000	0.2286514	0.7713486
 12.25	52.25	2010	0.0000000	0.4539608	0.5460392
 12.25	52.75	2010	0.0000000	0.2898722	0.7101278
 12.25	53.25	2010	0.0000000	0.2114111	0.7885889
 12.25	53.75	2010	0.0000000	0.2306270	0.7693730
 12.25	54.25	2010	0.0000000	0.1339242	0.8660758
 12.25	54.75	2010	0.0000000	0.0270869	0.9729131
 12.25	55.25	2010	0.0000000	0.1160103	0.8839897
 12.25	55.75	2010	0.0000000	0.0955949	0.9044051
 12.25	56.25	2010	0.0000000	0.0522488	0.9477512
 12.25	56.75	2010	0.0000000	0.0003607	0.9996393
 12.25	57.25	2010	0.0000000	0.2724214	0.7275786
 12.25	57.75	2010	0.0000000	0.6350729	0.3649271
 12.25	58.25	2010	0.0000000	0.5619804	0.4380196
 12.25	58.75	2010	0.0000000	0.5700785	0.4299215
 12.25	59.25	2010	0.0000000	0.7515796	0.2484204
 12.25	59.75	2010	0.0000000	0.6746277	0.3253723
 12.25	60.25	2010	0.0000000	0.0314495	0.9685505
 12.25	60.75	2010	0.0000000	0.1876627	0.8123373
 12.25	61.25	2010	0.0000000	0.0389128	0.9610872
 12.25	61.75	2010	0.0000000	0.3624632	0.6375368
 12.25	62.25	2010	0.0000000	0.1280782	0.8719218
 12.25	62.75	2010	0.0000000	0.1476060	0.8523940
 12.25	63.25	2010	0.0000000	0.1507363	0.8492637
 12.25	63.75	2010	0.0000000	0.1102731	0.8897269
 12.75	37.75	2010	0.0000000	0.0024376	0.9975624
 12.75	38.25	2010	0.0000000	0.0035880	0.9964120
 12.75	41.25	2010	0.0000000	0.0008475	0.9991525
 12.75	41.75	2010	0.0000000	0.1496772	0.8503228
 12.75	42.25	2010	0.0000000	0.4451277	0.5548723
 12.75	42.75	2010	0.0000000	0.5538759	0.4461241
 12.75	43.25	2010	0.0000000	0.5320028	0.4679972
 12.75	43.75	2010	0.0000000	0.2364698	0.7635302
 12.75	44.25	2010	0.0000000	0.0000000	1.0000000
 12.75	45.75	2010	0.0000000	0.0024132	0.9975868
 12.75	46.25	2010	0.0000000	0.5699350	0.4300650
 12.75	46.75	2010	0.0000000	0.5863204	0.4136796
 12.75	47.25	2010	0.0000000	0.3680434	0.6319566
 12.75	47.75	2010	0.0000000	0.5201783	0.4798217
 12.75	48.25	2010	0.0000000	0.2541182	0.7458818
 12.75	48.75	2010	0.0000000	0.2182480	0.7817520
 12.75	49.25	2010	0.0000000	0.4682058	0.5317942
 12.75	49.75	2010	0.0000000	0.4360763	0.5639237
 12.75	50.25	2010	0.0000000	0.5923920	0.4076080
 12.75	50.75	2010	0.0000000	0.2268576	0.7731424
 12.75	51.25	2010	0.0000000	0.1581732	0.8418268
 12.75	51.75	2010	0.0000000	0.3138344	0.6861656
 12.75	52.25	2010	0.0000000	0.3857459	0.6142541
 12.75	52.75	2010	0.0000000	0.1998725	0.8001275
 12.75	53.25	2010	0.0000000	0.4590110	0.5409890
 12.75	53.75	2010	0.0000000	0.1559159	0.8440841
 12.75	54.25	2010	0.0000000	0.1707219	0.8292781
 12.75	55.25	2010	0.0000000	0.0011667	0.9988333
 12.75	55.75	2010	0.0000000	0.0198767	0.9801233
 12.75	56.25	2010	0.0000000	0.0981042	0.9018958
 12.75	56.75	2010	0.0000000	0.2758705	0.7241295
 12.75	57.25	2010	0.0000000	0.7865579	0.2134421
 12.75	57.75	2010	0.0000000	0.7728495	0.2271505
 12.75	58.25	2010	0.0000000	0.2909930	0.7090070
 12.75	58.75	2010	0.0000000	0.0668594	0.9331406
 12.75	59.25	2010	0.0000000	0.6097663	0.3902337
 12.75	59.75	2010	0.0000000	0.6904152	0.3095848
 12.75	60.25	2010	0.0000000	0.8401831	0.1598169
 12.75	60.75	2010	0.0000000	0.8368479	0.1631521
 12.75	61.25	2010	0.0000000	0.4020848	0.5979152
 12.75	61.75	2010	0.0000000	0.7192220	0.2807780
 12.75	62.25	2010	0.0000000	0.5816734	0.4183266
 12.75	62.75	2010	0.0000000	0.2784973	0.7215027
 12.75	63.25	2010	0.0000000	0.4486346	0.5513654
 12.75	63.75	2010	0.0000000	0.3578553	0.6421447
 12.75	64.25	2010	0.0000000	0.0210721	0.9789279
 13.25	37.25	2010	0.0000000	0.0008053	0.9991947
 13.25	37.75	2010	0.0000000	0.0802717	0.9197283
 13.25	38.25	2010	0.0000000	0.0089794	0.9910206
 13.25	41.25	2010	0.0000000	0.0977814	0.9022186
 13.25	41.75	2010	0.0000000	0.4862722	0.5137278
 13.25	42.25	2010	0.0000000	0.5118253	0.4881747
 13.25	42.75	2010	0.0000000	0.6639966	0.3360034
 13.25	43.25	2010	0.0000000	0.2510911	0.7489089
 13.25	43.75	2010	0.0000000	0.0110503	0.9889497
 13.25	45.75	2010	0.0000000	0.0077723	0.9922277
 13.25	46.25	2010	0.0000000	0.5044995	0.4955005
 13.25	46.75	2010	0.0000000	0.6057563	0.3942437
 13.25	47.25	2010	0.0000000	0.4656960	0.5343040
 13.25	47.75	2010	0.0000000	0.5057900	0.4942100
 13.25	48.25	2010	0.0000000	0.2598010	0.7401990
 13.25	48.75	2010	0.0000000	0.4183916	0.5816084
 13.25	49.25	2010	0.0000000	0.5604157	0.4395843
 13.25	49.75	2010	0.0000000	0.3433479	0.6566521
 13.25	50.25	2010	0.0000000	0.3141313	0.6858687
 13.25	50.75	2010	0.0000000	0.3618031	0.6381969
 13.25	51.25	2010	0.0000000	0.1111984	0.8888016
 13.25	51.75	2010	0.0000000	0.3704405	0.6295595
 13.25	52.25	2010	0.0000000	0.3550981	0.6449019
 13.25	52.75	2010	0.0000000	0.3604619	0.6395381
 13.25	53.25	2010	0.0000000	0.4561840	0.5438160
 13.25	53.75	2010	0.0000000	0.1251641	0.8748359
 13.25	54.25	2010	0.0000000	0.0907268	0.9092732
 13.25	54.75	2010	0.0000000	0.0123179	0.9876821
 13.25	55.25	2010	0.0000000	0.0027081	0.9972919
 13.25	55.75	2010	0.0000000	0.1111415	0.8888585
 13.25	56.25	2010	0.0000000	0.6280580	0.3719420
 13.25	56.75	2010	0.0000000	0.7658650	0.2341350
 13.25	57.25	2010	0.0000000	0.8219692	0.1780308
 13.25	57.75	2010	0.0000000	0.7358588	0.2641412
 13.25	58.25	2010	0.0000000	0.3515169	0.6484831
 13.25	58.75	2010	0.0000000	0.0902026	0.9097974
 13.25	59.25	2010	0.0000000	0.2406807	0.7593193
 13.25	59.75	2010	0.0000000	0.5833105	0.4166895
 13.25	60.25	2010	0.0000000	0.8343377	0.1656623
 13.25	60.75	2010	0.0000000	0.8370563	0.1629437
 13.25	61.25	2010	0.0000000	0.7890791	0.2109209
 13.25	61.75	2010	0.0000000	0.6454832	0.3545168
 13.25	62.25	2010	0.0000000	0.7165600	0.2834400
 13.25	62.75	2010	0.0000000	0.5520691	0.4479309
 13.25	63.25	2010	0.0000000	0.6027741	0.3972259
 13.25	63.75	2010	0.0000000	0.4876468	0.5123532
 13.25	64.25	2010	0.0000000	0.0268029	0.9731971
 13.75	37.25	2010	0.0000000	0.0008046	0.9991954
 13.75	37.75	2010	0.0000000	0.0807788	0.9192212
 13.75	38.25	2010	0.0000000	0.0002902	0.9997098
 13.75	40.75	2010	0.0000000	0.0058722	0.9941278
 13.75	41.25	2010	0.0000000	0.1824175	0.8175825
 13.75	41.75	2010	0.0000000	0.5150623	0.4849377
 13.75	42.25	2010	0.0000000	0.3617787	0.6382213
 13.75	42.75	2010	0.0000000	0.2589467	0.7410533
 13.75	43.25	2010	0.0000000	0.0064451	0.9935549
 13.75	43.75	2010	0.0000000	0.0039302	0.9960698
 13.75	45.25	2010	0.0000000	0.0346311	0.9653689
 13.75	45.75	2010	0.0000000	0.4417073	0.5582927
 13.75	46.25	2010	0.0000000	0.6980920	0.3019080
 13.75	46.75	2010	0.0000000	0.6348766	0.3651234
 13.75	47.25	2010	0.0000000	0.5051793	0.4948207
 13.75	47.75	2010	0.0000000	0.5727000	0.4273000
 13.75	48.25	2010	0.0000000	0.2176396	0.7823604
 13.75	48.75	2010	0.0000000	0.5691831	0.4308169
 13.75	49.25	2010	0.0000000	0.3247171	0.6752829
 13.75	49.75	2010	0.0000000	0.4533893	0.5466107
 13.75	50.25	2010	0.0000000	0.2294334	0.7705666
 13.75	50.75	2010	0.0000000	0.3928625	0.6071375
 13.75	51.25	2010	0.0000000	0.3019479	0.6980521
 13.75	51.75	2010	0.0000000	0.3942727	0.6057273
 13.75	52.25	2010	0.0000000	0.5745877	0.4254123
 13.75	52.75	2010	0.0000000	0.4351477	0.5648523
 13.75	53.25	2010	0.0000000	0.2403902	0.7596098
 13.75	53.75	2010	0.0000000	0.1990096	0.8009904
 13.75	54.25	2010	0.0000000	0.0787576	0.9212424
 13.75	54.75	2010	0.0000000	0.0174811	0.9825189
 13.75	55.25	2010	0.0000000	0.0050444	0.9949556
 13.75	55.75	2010	0.0000000	0.3217529	0.6782471
 13.75	56.25	2010	0.0000000	0.6861832	0.3138168
 13.75	56.75	2010	0.0000000	0.7110197	0.2889803
 13.75	57.25	2010	0.0000000	0.7175642	0.2824358
 13.75	57.75	2010	0.0000000	0.8084703	0.1915297
 13.75	58.25	2010	0.0000000	0.4048057	0.5951943
 13.75	58.75	2010	0.0000000	0.2436109	0.7563891
 13.75	59.25	2010	0.0000000	0.1314028	0.8685972
 13.75	59.75	2010	0.0000000	0.7091583	0.2908417
 13.75	60.25	2010	0.0000000	0.8089370	0.1910630
 13.75	60.75	2010	0.0000000	0.8002289	0.1997711
 13.75	61.25	2010	0.0000000	0.8965671	0.1034329
 13.75	61.75	2010	0.0000000	0.7781355	0.2218645
 13.75	62.25	2010	0.0000000	0.8370499	0.1629501
 13.75	62.75	2010	0.0000000	0.6353091	0.3646909
 13.75	63.25	2010	0.0000000	0.7420537	0.2579463
 13.75	63.75	2010	0.0000000	0.6292319	0.3707681
 13.75	64.25	2010	0.0000000	0.0308150	0.9691850
 13.75	64.75	2010	0.0000000	0.2034022	0.7965978
 14.25	36.75	2010	0.0000000	0.0000000	1.0000000
 14.25	37.25	2010	0.0000000	0.0338501	0.9661499
 14.25	37.75	2010	0.0000000	0.1465873	0.8534127
 14.25	38.25	2010	0.0000000	0.0012981	0.9987019
 14.25	40.75	2010	0.0000000	0.0262832	0.9737168
 14.25	41.25	2010	0.0000000	0.2787780	0.7212220
 14.25	41.75	2010	0.0000000	0.5462040	0.4537960
 14.25	42.25	2010	0.0000000	0.1376828	0.8623172
 14.25	42.75	2010	0.0000000	0.0020894	0.9979106
 14.25	45.25	2010	0.0000000	0.0111310	0.9888690
 14.25	45.75	2010	0.0000000	0.7158318	0.2841682
 14.25	46.25	2010	0.0000000	0.7201277	0.2798723
 14.25	46.75	2010	0.0000000	0.6113517	0.3886483
 14.25	47.25	2010	0.0000000	0.5779293	0.4220707
